date,max_temperature,min_temperature,weather_condition,wind_info,air_quality_index,city,air_quality_status,city_id
2025-12-29,9,-5,晴~多云,东风1级,28,拉萨,优,55591
2025-12-30,6,-7,阴,东北风1级,26,拉萨,优,55591
2025-12-31,5,-5,晴,东南风1级,30,拉萨,优,55591
2025-12-01,16,6,阴~多云,东北风1级,153,成都,中度,56294
2025-12-02,17,9,阴,东北风2级,129,成都,轻度,56294
2025-12-03,12,7,阴,东北风1级,56,成都,良,56294
2025-12-04,11,3,阴~多云,东北风1级,49,成都,优,56294
2025-12-05,15,5,晴~多云,东南风1级,59,成都,良,56294
2025-12-06,11,6,阴,东风1级,72,成都,良,56294
2025-12-07,17,6,阴~晴,南风1级,70,成都,良,56294
2025-12-08,11,8,阴,北风1级,102,成都,轻度,56294
2025-12-09,14,6,阴~多云,东风1级,128,成都,轻度,56294
2025-12-10,17,7,晴~阴,东南风1级,115,成都,轻度,56294
2025-12-11,14,8,阴,东南风1级,129,成都,轻度,56294
2025-12-12,15,5,阴~多云,东北风2级,111,成都,轻度,56294
2025-12-13,10,3,阴~晴,东南风1级,63,成都,良,56294
2025-12-14,11,1,阴~晴,东风1级,76,成都,良,56294
2025-12-15,13,6,多云~阴,东北风1级,82,成都,良,56294
2025-12-16,14,4,多云~晴,西北风1级,117,成都,轻度,56294
2025-12-17,15,4,阴~多云,东南风1级,124,成都,轻度,56294
2025-12-18,14,6,阴~多云,东北风1级,116,成都,轻度,56294
2025-12-19,12,7,阴~多云,北风1级,140,成都,轻度,56294
2025-12-20,13,4,阴~晴,东风1级,104,成都,轻度,56294
2025-12-21,12,6,多云~阴,东南风1级,45,成都,优,56294
2025-12-22,11,9,多云~阴,东北风1级,55,成都,良,56294
2025-12-23,16,5,阴~多云,西南风1级,60,成都,良,56294
2025-12-24,11,4,阴~多云,东北风1级,68,成都,良,56294
2025-12-25,14,3,阴~多云,东北风1级,78,成都,良,56294
2025-12-26,12,4,多云,东北风1级,86,成都,良,56294
2025-12-27,13,5,阴~多云,东南风1级,104,成都,轻度,56294
2025-12-28,14,9,阴,东南风1级,130,成都,轻度,56294
2025-12-29,13,7,阴~多云,东北风1级,132,成都,轻度,56294
2025-12-30,11,7,阴~小雨,西南风1级,160,成都,中度,56294
2025-12-31,12,6,阴,东北风1级,99,成都,良,56294
2025-12-01,18,11,多云~阴,东北风2级,139,重庆,轻度,57516
2025-12-02,14,11,多云~小雨,北风1级,171,重庆,中度,57516
2025-12-03,12,11,多云~阴,东风2级,74,重庆,良,57516
2025-12-04,12,10,阴~多云,东北风1级,67,重庆,良,57516
2025-12-05,14,10,多云,东南风1级,68,重庆,良,57516
2025-12-06,13,11,多云~小雨,东北风1级,85,重庆,良,57516
2025-12-07,15,9,多云,西南风2级,79,重庆,良,57516
2025-12-08,13,11,多云~阴,东北风2级,92,重庆,良,57516
2025-12-09,13,12,多云~小雨,东南风1级,111,重庆,轻度,57516
2025-12-10,16,10,多云~阴,南风1级,108,重庆,轻度,57516
2025-12-11,14,12,多云~阴,东北风2级,93,重庆,良,57516
2025-12-12,14,9,多云~小雨,西北风2级,110,重庆,轻度,57516
2025-12-13,12,8,阴~多云,西南风1级,46,重庆,优,57516
2025-12-14,11,9,阴~多云,东风1级,60,重庆,良,57516
2025-12-15,12,8,阴,西风1级,71,重庆,良,57516
2025-12-16,12,10,多云~阴,西风1级,88,重庆,良,57516
2025-12-17,14,10,多云,东北风1级,100,重庆,良,57516
2025-12-18,16,10,多云,东风1级,109,重庆,轻度,57516
2025-12-19,14,12,多云~小雨,西南风1级,132,重庆,轻度,57516
2025-12-20,12,8,多云~阴,西风2级,80,重庆,良,57516
2025-12-21,11,10,雾~阴,东风1级,37,重庆,优,57516
2025-12-22,12,9,阴~小雨,东北风2级,42,重庆,优,57516
2025-12-23,13,9,阴,西南风2级,35,重庆,优,57516
2025-12-24,10,9,阴~小雨,东风1级,56,重庆,良,57516
2025-12-25,11,9,小雨~阴,东南风1级,54,重庆,良,57516
2025-12-26,13,9,多云~阴,东风2级,52,重庆,良,57516
2025-12-27,14,9,阴~多云,东南风1级,60,重庆,良,57516
2025-12-28,16,9,多云,东北风2级,70,重庆,良,57516
2025-12-29,13,10,多云~阴,西北风1级,86,重庆,良,57516
2025-12-30,11,10,小雨~中雨,北风1级,97,重庆,良,57516
2025-12-31,11,9,小雨,西南风1级,54,重庆,良,57516
2025-12-01,11,1,晴,东北风2级,89,济南,良,54823
2025-12-02,3,-5,晴,东北风3级,45,济南,优,54823
2025-12-03,5,1,晴,西南风2级,41,济南,优,54823
2025-12-04,8,-3,晴,西北风1级,54,济南,良,54823
2025-12-05,9,6,晴,西南风2级,53,济南,良,54823
2025-12-06,17,8,晴~多云,西南风2级,68,济南,良,54823
2025-12-07,14,-1,多云~晴,北风1级,81,济南,良,54823
2025-12-08,10,5,晴,南风1级,59,济南,良,54823
2025-12-09,13,8,阴~多云,西南风2级,74,济南,良,54823
2025-12-10,15,4,阴~多云,南风1级,74,济南,良,54823
2025-12-11,6,-1,多云~阴,东北风3级,90,济南,良,54823
2025-12-12,0,-4,小雪~中雪,东北风2级,29,济南,优,54823
2025-12-13,-1,-6,中雪~晴,西风2级,59,济南,良,54823
2025-12-14,6,2,晴~多云,西南风2级,50,济南,优,54823
2025-12-15,11,1,晴,西南风2级,61,济南,良,54823
2025-12-16,7,-1,多云~晴,东北风2级,136,济南,轻度,54823
2025-12-17,9,3,多云~晴,东北风1级,103,济南,轻度,54823
2025-12-18,14,8,多云,东南风2级,75,济南,良,54823
2025-12-19,11,3,多云~阴,东北风1级,161,济南,中度,54823
2025-12-20,6,-3,阴~晴,东北风2级,87,济南,良,54823
2025-12-21,7,1,晴,东南风1级,50,济南,优,54823
2025-12-22,5,4,多云~小雨,东南风1级,47,济南,优,54823
2025-12-23,3,-2,雾~晴,东北风1级,67,济南,良,54823
2025-12-24,6,-3,雨夹雪~晴,东北风1级,83,济南,良,54823
2025-12-25,2,-3,晴,东北风2级,29,济南,优,54823
2025-12-26,6,1,晴~多云,南风1级,42,济南,优,54823
2025-12-27,8,2,晴,西南风1级,61,济南,良,54823
2025-12-28,10,0,多云~晴,西南风2级,88,济南,良,54823
2025-12-29,9,-1,多云~晴,东北风2级,120,济南,轻度,54823
2025-12-30,8,-1,多云~晴,东北风2级,82,济南,良,54823
2025-12-31,1,-5,多云~阴,东北风2级,41,济南,优,54823
2025-12-01,12,1,多云~晴,东北风1级,153,郑州,中度,57083
2025-12-02,5,-1,阴~晴,东北风2级,75,郑州,良,57083
2025-12-03,11,0,晴~阴,西南风1级,48,郑州,优,57083
2025-12-04,12,0,多云~晴,北风1级,62,郑州,良,57083
2025-12-05,11,2,晴,西南风1级,107,郑州,轻度,57083
2025-12-06,20,8,多云~阴,西风2级,96,郑州,良,57083
2025-12-07,18,1,阴~晴,西北风2级,66,郑州,良,57083
2025-12-08,11,1,阴,东南风1级,86,郑州,良,57083
2025-12-09,13,3,多云~阴,东南风1级,117,郑州,轻度,57083
2025-12-10,16,5,多云~晴,西南风1级,161,郑州,中度,57083
2025-12-11,10,-1,多云~小雪,东北风2级,155,郑州,中度,57083
2025-12-12,0,-5,小雪,东北风2级,44,郑州,优,57083
2025-12-13,6,-3,晴,西风3级,70,郑州,良,57083
2025-12-14,12,-1,晴,西风2级,83,郑州,良,57083
2025-12-15,16,0,晴,西南风1级,74,郑州,良,57083
2025-12-16,10,0,多云~晴,东北风1级,149,郑州,轻度,57083
2025-12-17,11,2,多云~阴,东南风1级,140,郑州,轻度,57083
2025-12-18,12,1,多云~晴,南风1级,207,郑州,重度,57083
2025-12-19,15,4,多云~阴,西北风1级,207,郑州,重度,57083
2025-12-20,9,-1,多云~晴,西北风2级,171,郑州,中度,57083
2025-12-21,7,2,多云~阴,东南风2级,104,郑州,轻度,57083
2025-12-22,4,3,阴~小雨,东南风2级,64,郑州,良,57083
2025-12-23,10,-1,阴,西北风2级,94,郑州,良,57083
2025-12-24,11,-2,多云~晴,西北风1级,100,郑州,良,57083
2025-12-25,9,-2,晴,东风1级,78,郑州,良,57083
2025-12-26,7,-2,多云~晴,南风1级,94,郑州,良,57083
2025-12-27,11,-2,多云~晴,西北风1级,105,郑州,轻度,57083
2025-12-28,15,1,多云~晴,西风2级,149,郑州,轻度,57083
2025-12-29,13,-1,晴,东北风1级,90,郑州,良,57083
2025-12-30,8,-2,多云~阴,东北风2级,218,郑州,重度,57083
2025-12-31,2,-4,阴~小雪,东北风3级,77,郑州,良,57083
2025-12-01,17,8,晴~多云,东北风2级,103,南京,轻度,58238
2025-12-02,13,2,阴~多云,东北风2级,56,南京,良,58238
2025-12-03,8,0,晴~多云,北风2级,48,南京,优,58238
2025-12-04,9,2,阴~多云,东风1级,49,南京,优,58238
2025-12-05,12,3,多云,东风1级,60,南京,良,58238
2025-12-06,17,4,多云~晴,西南风2级,68,南京,良,58238
2025-12-07,20,6,多云~晴,西北风1级,71,南京,良,58238
2025-12-08,16,5,晴~多云,东北风2级,84,南京,良,58238
2025-12-09,15,7,晴~多云,东南风2级,60,南京,良,58238
2025-12-10,17,8,阴~多云,西南风1级,61,南京,良,58238
2025-12-11,17,8,多云~阴,东北风2级,110,南京,轻度,58238
2025-12-12,11,5,阴~小雨,东北风3级,37,南京,优,58238
2025-12-13,6,0,雾~晴,西北风3级,39,南京,优,58238
2025-12-14,9,0,晴,西南风2级,65,南京,良,58238
2025-12-15,12,2,晴,东南风2级,62,南京,良,58238
2025-12-16,17,4,晴,西风1级,72,南京,良,58238
2025-12-17,11,2,多云~晴,东北风2级,104,南京,轻度,58238
2025-12-18,14,7,多云~晴,东南风2级,93,南京,良,58238
2025-12-19,18,10,多云,西南风2级,92,南京,良,58238
2025-12-20,13,5,多云~小雨,西北风2级,118,南京,轻度,58238
2025-12-21,8,2,阴,东北风3级,37,南京,优,58238
2025-12-22,10,7,阴,东南风2级,28,南京,优,58238
2025-12-23,10,5,小雨,西北风2级,34,南京,优,58238
2025-12-24,6,0,多云,北风2级,80,南京,良,58238
2025-12-25,8,-2,多云~晴,北风3级,73,南京,良,58238
2025-12-26,6,-1,晴,东风2级,33,南京,优,58238
2025-12-27,11,1,晴,西南风1级,54,南京,良,58238
2025-12-28,14,2,多云~晴,西南风2级,70,南京,良,58238
2025-12-29,16,5,多云,东北风1级,83,南京,良,58238
2025-12-30,13,4,多云,东北风2级,110,南京,轻度,58238
2025-12-31,10,1,阴~雨夹雪,东北风3级,31,南京,优,58238
2025-12-01,16,5,晴~多云,东北风2级,110,合肥,轻度,58321
2025-12-02,12,1,雾~多云,东北风2级,81,合肥,良,58321
2025-12-03,9,-1,雾~多云,东北风2级,71,合肥,良,58321
2025-12-04,10,0,阴~多云,东南风1级,60,合肥,良,58321
2025-12-05,13,0,阴~晴,东南风2级,68,合肥,良,58321
2025-12-06,19,1,雾~晴,西南风1级,85,合肥,良,58321
2025-12-07,18,3,多云~晴,西北风2级,90,合肥,良,58321
2025-12-08,15,2,多云~晴,东北风2级,97,合肥,良,58321
2025-12-09,16,3,晴~多云,东南风2级,68,合肥,良,58321
2025-12-10,19,6,雾~阴,西北风1级,83,合肥,良,58321
2025-12-11,17,5,多云,东北风1级,135,合肥,轻度,58321
2025-12-12,10,2,阴~小雨,东北风3级,47,合肥,优,58321
2025-12-13,7,-3,雾~晴,西北风3级,48,合肥,优,58321
2025-12-14,10,-2,晴,西南风1级,69,合肥,良,58321
2025-12-15,13,0,雾~晴,东南风3级,60,合肥,良,58321
2025-12-16,18,1,晴~多云,西北风1级,62,合肥,良,58321
2025-12-17,10,0,多云~晴,东北风2级,180,合肥,中度,58321
2025-12-18,14,4,多云~晴,东南风2级,151,合肥,中度,58321
2025-12-19,20,6,多云~阴,东南风2级,141,合肥,轻度,58321
2025-12-20,9,0,多云~小雨,西北风3级,176,合肥,中度,58321
2025-12-21,9,2,雾~阴,东南风2级,49,合肥,优,58321
2025-12-22,9,5,阴~小雨,东南风3级,46,合肥,优,58321
2025-12-23,6,3,小雨~阴,西北风3级,47,合肥,优,58321
2025-12-24,5,0,多云~晴,北风2级,88,合肥,良,58321
2025-12-25,8,-3,多云~晴,东北风2级,74,合肥,良,58321
2025-12-26,8,-4,雾~晴,东南风2级,44,合肥,优,58321
2025-12-27,12,-2,雾~晴,西南风1级,57,合肥,良,58321
2025-12-28,15,0,雾~晴,东南风2级,73,合肥,良,58321
2025-12-29,16,3,雾~多云,北风1级,84,合肥,良,58321
2025-12-30,12,4,多云,东北风2级,141,合肥,轻度,58321
2025-12-31,9,0,阴~中雪,东北风3级,36,合肥,优,58321
2025-12-01,19,6,晴,东北风2级,99,武汉,良,57494
2025-12-02,15,3,雾~多云,北风3级,87,武汉,良,57494
2025-12-03,12,4,晴,东北风2级,57,武汉,良,57494
2025-12-04,10,5,阴~多云,东南风1级,74,武汉,良,57494
2025-12-05,14,1,阴~晴,西北风1级,77,武汉,良,57494
2025-12-06,16,4,雾~晴,南风1级,93,武汉,良,57494
2025-12-07,17,3,多云~晴,东北风2级,121,武汉,轻度,57494
2025-12-08,18,5,雾~晴,东北风2级,127,武汉,轻度,57494
2025-12-09,17,8,多云~晴,东风1级,142,武汉,轻度,57494
2025-12-10,17,6,多云~阴,东南风1级,135,武汉,轻度,57494
2025-12-11,19,8,多云~阴,东北风1级,158,武汉,中度,57494
2025-12-12,10,2,多云~小雨,东北风2级,117,武汉,轻度,57494
2025-12-13,10,-3,阴~晴,西北风2级,36,武汉,优,57494
2025-12-14,12,0,雾~晴,东南风1级,47,武汉,优,57494
2025-12-15,14,5,多云~晴,东南风2级,61,武汉,良,57494
2025-12-16,18,3,雾~晴,东北风1级,80,武汉,良,57494
2025-12-17,14,1,多云~晴,东北风3级,160,武汉,中度,57494
2025-12-18,16,6,多云~晴,东南风2级,205,武汉,重度,57494
2025-12-19,21,7,多云~晴,东南风1级,140,武汉,轻度,57494
2025-12-20,12,4,多云~小雨,北风3级,178,武汉,中度,57494
2025-12-21,10,7,阴~多云,东北风2级,55,武汉,良,57494
2025-12-22,11,7,阴~小雨,东南风2级,49,武汉,优,57494
2025-12-23,8,6,小雨~阴,北风2级,60,武汉,良,57494
2025-12-24,8,1,多云,东北风3级,105,武汉,轻度,57494
2025-12-25,10,-2,雾~晴,东北风3级,71,武汉,良,57494
2025-12-26,10,-1,雾~晴,东南风2级,73,武汉,良,57494
2025-12-27,13,1,雾~多云,南风1级,80,武汉,良,57494
2025-12-28,16,1,雾~晴,东南风2级,104,武汉,轻度,57494
2025-12-29,16,6,雾~多云,东北风2级,101,武汉,轻度,57494
2025-12-30,15,7,多云~小雨,东北风2级,149,武汉,轻度,57494
2025-12-31,11,1,多云~雨夹雪,东北风3级,99,武汉,良,57494
2025-12-01,18,10,多云~小雨,东北风1级,96,杭州,良,58457
2025-12-02,15,5,阴~多云,东北风2级,63,杭州,良,58457
2025-12-03,12,3,阴~晴,北风3级,53,杭州,良,58457
2025-12-04,12,6,多云,东南风1级,56,杭州,良,58457
2025-12-05,11,6,阴~晴,东北风1级,68,杭州,良,58457
2025-12-06,18,8,晴,西南风1级,85,杭州,良,58457
2025-12-07,20,9,晴,北风1级,76,杭州,良,58457
2025-12-08,15,7,多云~晴,东北风2级,91,杭州,良,58457
2025-12-09,16,9,晴,东风2级,55,杭州,良,58457
2025-12-10,17,11,多云,东南风1级,61,杭州,良,58457
2025-12-11,19,10,晴~多云,北风2级,88,杭州,良,58457
2025-12-12,13,8,阴~多云,东北风2级,45,杭州,优,58457
2025-12-13,9,2,小雨~晴,西北风3级,38,杭州,优,58457
2025-12-14,10,1,晴,西北风2级,55,杭州,良,58457
2025-12-15,14,5,晴,东南风1级,67,杭州,良,58457
2025-12-16,18,8,阴~多云,南风1级,68,杭州,良,58457
2025-12-17,14,5,多云~晴,北风2级,117,杭州,轻度,58457
2025-12-18,15,8,多云~晴,东风1级,123,杭州,轻度,58457
2025-12-19,22,11,多云~晴,南风1级,90,杭州,良,58457
2025-12-20,21,6,多云~小雨,西北风2级,102,杭州,轻度,58457
2025-12-21,8,4,阴~晴,东北风2级,36,杭州,优,58457
2025-12-22,10,8,阴~晴,东北风1级,46,杭州,优,58457
2025-12-23,16,7,阴~小雨,西南风1级,56,杭州,良,58457
2025-12-24,8,5,中雨~小雨,北风2级,30,杭州,优,58457
2025-12-25,9,1,晴,北风3级,65,杭州,良,58457
2025-12-26,8,1,晴,东北风2级,36,杭州,优,58457
2025-12-27,12,3,晴,西南风1级,55,杭州,良,58457
2025-12-28,15,4,多云~晴,南风1级,80,杭州,良,58457
2025-12-29,18,5,多云~晴,北风1级,71,杭州,良,58457
2025-12-30,12,6,多云,东北风1级,106,杭州,轻度,58457
2025-12-31,10,3,阴~雨夹雪,东北风2级,32,杭州,优,58457
2025-12-01,27,16,多云~晴,南风1级,40,福州,优,58847
2025-12-02,25,15,多云,东南风1级,46,福州,优,58847
2025-12-03,19,11,阴~多云,东南风2级,54,福州,良,58847
2025-12-04,19,12,晴,东北风2级,45,福州,优,58847
2025-12-05,22,13,多云~晴,东风1级,36,福州,优,58847
2025-12-06,23,12,多云~晴,南风1级,33,福州,优,58847
2025-12-07,25,14,多云~晴,西南风1级,42,福州,优,58847
2025-12-08,23,14,晴~多云,东北风1级,44,福州,优,58847
2025-12-09,18,16,阴~小雨,东北风2级,54,福州,良,58847
2025-12-10,23,13,阴~晴,西南风1级,40,福州,优,58847
2025-12-11,25,13,晴,东南风1级,40,福州,优,58847
2025-12-12,17,15,阴~小雨,东北风2级,60,福州,良,58847
2025-12-13,18,11,阴~多云,西北风2级,39,福州,优,58847
2025-12-14,18,9,多云,南风1级,30,福州,优,58847
2025-12-15,18,11,多云~晴,东北风1级,44,福州,优,58847
2025-12-16,23,12,多云~晴,西南风1级,42,福州,优,58847
2025-12-17,23,11,多云,东南风微风,44,福州,优,58847
2025-12-18,21,14,阴~多云,东南风1级,72,福州,良,58847
2025-12-19,22,17,阴~多云,西南风1级,59,福州,良,58847
2025-12-20,26,15,多云,西风1级,47,福州,优,58847
2025-12-21,16,12,多云~小雨,东北风2级,74,福州,良,58847
2025-12-22,17,13,阴~多云,东北风2级,33,福州,优,58847
2025-12-23,22,14,阴~多云,西南风1级,39,福州,优,58847
2025-12-24,20,13,多云~小雨,东南风2级,47,福州,优,58847
2025-12-25,12,8,小雨~多云,东风2级,25,福州,优,58847
2025-12-26,15,8,晴~阴,东北风2级,32,福州,优,58847
2025-12-27,19,10,阴~多云,西南风1级,35,福州,优,58847
2025-12-28,20,10,阴~多云,西南风1级,32,福州,优,58847
2025-12-29,22,12,晴~多云,南风1级,33,福州,优,58847
2025-12-30,22,11,多云~阴,东南风1级,39,福州,优,58847
2025-12-31,18,12,阴,东北风1级,40,福州,优,58847
2025-12-01,22,10,晴~多云,东北风2级,79,南昌,良,58606
2025-12-02,19,10,多云~阴,北风2级,128,南昌,轻度,58606
2025-12-03,14,7,多云,东北风3级,80,南昌,良,58606
2025-12-04,14,10,阴~多云,东北风2级,81,南昌,良,58606
2025-12-05,14,7,阴~晴,北风2级,65,南昌,良,58606
2025-12-06,18,8,晴,西南风1级,86,南昌,良,58606
2025-12-07,20,11,晴~多云,东北风1级,98,南昌,良,58606
2025-12-08,19,9,多云~晴,北风3级,104,南昌,轻度,58606
2025-12-09,18,11,多云,东北风1级,107,南昌,轻度,58606
2025-12-10,20,12,多云~晴,东南风1级,110,南昌,轻度,58606
2025-12-11,21,12,多云~晴,东北风2级,116,南昌,轻度,58606
2025-12-12,17,8,多云~小雨,东北风2级,119,南昌,轻度,58606
2025-12-13,12,3,阴~晴,北风3级,40,南昌,优,58606
2025-12-14,12,4,晴,东北风1级,51,南昌,良,58606
2025-12-15,15,7,晴~多云,西南风1级,59,南昌,良,58606
2025-12-16,19,10,多云~晴,西南风1级,71,南昌,良,58606
2025-12-17,18,7,多云~晴,北风3级,95,南昌,良,58606
2025-12-18,17,9,多云~晴,南风1级,182,南昌,中度,58606
2025-12-19,22,12,多云~晴,西南风1级,181,南昌,中度,58606
2025-12-20,22,8,多云~小雨,北风2级,155,南昌,中度,58606
2025-12-21,9,7,多云,东北风3级,81,南昌,良,58606
2025-12-22,12,10,多云~阴,东北风1级,49,南昌,优,58606
2025-12-23,14,7,阴~小雨,东北风2级,45,南昌,优,58606
2025-12-24,7,5,中雨~小雨,北风3级,37,南昌,优,58606
2025-12-25,10,2,晴,东北风3级,68,南昌,良,58606
2025-12-26,10,2,晴,东北风2级,75,南昌,良,58606
2025-12-27,13,3,晴,西南风1级,84,南昌,良,58606
2025-12-28,16,5,多云~晴,西南风1级,92,南昌,良,58606
2025-12-29,18,9,多云,东北风1级,86,南昌,良,58606
2025-12-30,17,9,阴~多云,北风2级,111,南昌,轻度,58606
2025-12-31,15,5,多云~小雨,东北风2级,117,南昌,轻度,58606
2025-12-01,19,9,多云,西北风2级,118,长沙,轻度,57687
2025-12-02,12,8,多云~阴,西北风3级,123,长沙,轻度,57687
2025-12-03,15,5,多云~阴,北风3级,76,长沙,良,57687
2025-12-04,12,7,阴,西北风2级,63,长沙,良,57687
2025-12-05,11,6,阴~晴,西北风2级,85,长沙,良,57687
2025-12-06,17,8,多云~晴,东南风2级,98,长沙,良,57687
2025-12-07,16,7,多云,西北风2级,121,长沙,轻度,57687
2025-12-08,16,7,多云~晴,西北风3级,142,长沙,轻度,57687
2025-12-09,18,7,多云~晴,西北风1级,136,长沙,轻度,57687
2025-12-10,20,11,多云,东南风1级,149,长沙,轻度,57687
2025-12-11,20,11,多云~晴,西北风2级,160,长沙,中度,57687
2025-12-12,13,5,小雨,西北风3级,171,长沙,中度,57687
2025-12-13,10,3,阴~晴,北风3级,33,长沙,优,57687
2025-12-14,14,4,晴,北风1级,56,长沙,良,57687
2025-12-15,15,5,阴~多云,东南风2级,60,长沙,良,57687
2025-12-16,17,8,多云,东南风1级,65,长沙,良,57687
2025-12-17,16,8,多云~晴,西北风3级,105,长沙,轻度,57687
2025-12-18,17,10,多云~晴,南风1级,134,长沙,轻度,57687
2025-12-19,24,12,多云,南风2级,90,长沙,良,57687
2025-12-20,16,7,多云~小雨,西北风4级,130,长沙,轻度,57687
2025-12-21,8,6,阴,北风2级,98,长沙,良,57687
2025-12-22,13,9,多云~小雨,东南风2级,72,长沙,良,57687
2025-12-23,9,7,小雨,西北风3级,44,长沙,优,57687
2025-12-24,7,4,小雨~阴,西北风3级,77,长沙,良,57687
2025-12-25,10,1,晴,北风3级,69,长沙,良,57687
2025-12-26,12,0,雾~晴,北风1级,64,长沙,良,57687
2025-12-27,14,3,多云~晴,东南风1级,77,长沙,良,57687
2025-12-28,17,5,晴,东南风2级,81,长沙,良,57687
2025-12-29,18,9,阴,东北风1级,94,长沙,良,57687
2025-12-30,15,7,多云,西北风3级,173,长沙,中度,57687
2025-12-31,10,1,雾~小雨,西北风2级,149,长沙,轻度,57687
2025-12-01,19,7,多云,南风2级,82,贵阳,良,57816
2025-12-02,9,5,小雨,东北风1级,80,贵阳,良,57816
2025-12-03,9,5,多云~阴,东北风2级,76,贵阳,良,57816
2025-12-04,7,4,小雨,东北风1级,69,贵阳,良,57816
2025-12-05,9,3,多云,东北风1级,51,贵阳,良,57816
2025-12-06,12,7,阴~小雨,南风2级,60,贵阳,良,57816
2025-12-07,12,4,阴~晴,北风2级,38,贵阳,优,57816
2025-12-08,15,7,多云~阴,东风1级,56,贵阳,良,57816
2025-12-09,13,9,阴~小雨,东南风2级,51,贵阳,良,57816
2025-12-10,15,6,阴,西南风1级,42,贵阳,优,57816
2025-12-11,15,11,雾~多云,南风2级,56,贵阳,良,57816
2025-12-12,19,5,阴~小雨,南风2级,55,贵阳,良,57816
2025-12-13,10,1,雾~晴,北风2级,35,贵阳,优,57816
2025-12-14,11,3,多云~晴,东南风2级,55,贵阳,良,57816
2025-12-15,13,7,阴~多云,南风2级,53,贵阳,良,57816
2025-12-16,11,6,雾~小雨,东风1级,71,贵阳,良,57816
2025-12-17,9,7,阴,东北风1级,53,贵阳,良,57816
2025-12-18,15,11,阴~多云,南风2级,59,贵阳,良,57816
2025-12-19,14,10,阴~小雨,南风2级,36,贵阳,优,57816
2025-12-20,10,5,雾~阴,西北风2级,35,贵阳,优,57816
2025-12-21,10,8,雾~阴,东南风2级,49,贵阳,优,57816
2025-12-22,13,8,雾~小雨,南风3级,32,贵阳,优,57816
2025-12-23,7,4,阴~小雨,北风2级,25,贵阳,优,57816
2025-12-24,4,3,雾~小雨,东北风2级,35,贵阳,优,57816
2025-12-25,4,1,小雨~多云,东北风2级,43,贵阳,优,57816
2025-12-26,6,3,阴,东南风2级,58,贵阳,良,57816
2025-12-27,8,6,阴,南风1级,73,贵阳,良,57816
2025-12-28,12,7,多云~阴,南风2级,78,贵阳,良,57816
2025-12-29,8,7,雾~小雨,东南风2级,46,贵阳,优,57816
2025-12-30,10,7,小雨,东南风2级,40,贵阳,优,57816
2025-12-31,11,4,小雨,西南风1级,32,贵阳,优,57816
2025-12-01,25,17,多云,西北风1级,80,南宁,良,59431
2025-12-02,27,16,雾~小雨,东风1级,62,南宁,良,59431
2025-12-03,19,14,阴~多云,东北风2级,67,南宁,良,59431
2025-12-04,19,14,阴,东北风1级,78,南宁,良,59431
2025-12-05,16,13,阴~多云,北风2级,80,南宁,良,59431
2025-12-06,21,15,晴~多云,南风1级,61,南宁,良,59431
2025-12-07,24,15,多云,东北风2级,84,南宁,良,59431
2025-12-08,23,14,多云~晴,东北风2级,63,南宁,良,59431
2025-12-09,24,13,多云~晴,东南风1级,64,南宁,良,59431
2025-12-10,24,18,多云~阴,东南风1级,85,南宁,良,59431
2025-12-11,23,16,多云~小雨,西南风1级,108,南宁,轻度,59431
2025-12-12,20,16,中雨~阵雨,东南风2级,103,南宁,轻度,59431
2025-12-13,18,10,中雨~多云,东北风3级,38,南宁,优,59431
2025-12-14,18,10,多云,东北风1级,42,南宁,优,59431
2025-12-15,18,13,晴~阴,东南风2级,51,南宁,良,59431
2025-12-16,19,15,阴~小雨,东北风2级,62,南宁,良,59431
2025-12-17,22,14,阴~多云,东北风2级,58,南宁,良,59431
2025-12-18,23,14,晴~多云,东北风1级,59,南宁,良,59431
2025-12-19,25,16,雾~阴,东南风2级,55,南宁,良,59431
2025-12-20,25,16,雾~阴,东南风1级,39,南宁,优,59431
2025-12-21,23,15,雾~多云,东北风2级,57,南宁,良,59431
2025-12-22,22,17,雾~多云,东南风2级,60,南宁,良,59431
2025-12-23,22,14,阴~小雨,东南风2级,46,南宁,优,59431
2025-12-24,14,11,小雨,东北风2级,30,南宁,优,59431
2025-12-25,15,9,多云~晴,北风2级,21,南宁,优,59431
2025-12-26,17,10,多云~晴,东北风2级,50,南宁,优,59431
2025-12-27,16,11,阴~多云,东北风1级,50,南宁,优,59431
2025-12-28,19,12,阴,东风1级,68,南宁,良,59431
2025-12-29,22,14,阴~多云,东南风2级,72,南宁,良,59431
2025-12-30,23,15,阴~多云,东南风2级,72,南宁,良,59431
2025-12-31,22,14,阴~小雨,东南风3级,73,南宁,良,59431
2025-12-01,24,20,小雨,东北风3级,50,海口,优,59758
2025-12-02,22,21,雾~小雨,东北风3级,31,海口,优,59758
2025-12-03,24,20,阴~多云,东北风4级,36,海口,优,59758
2025-12-04,23,20,阴~多云,东北风4级,60,海口,良,59758
2025-12-05,24,18,阴~多云,东北风4级,47,海口,优,59758
2025-12-06,24,17,多云,东北风3级,59,海口,良,59758
2025-12-07,24,18,阴~多云,东北风3级,44,海口,优,59758
2025-12-08,24,19,多云,东北风3级,62,海口,良,59758
2025-12-09,23,20,阴~小雨,东北风4级,51,海口,良,59758
2025-12-10,21,20,小雨,东北风4级,48,海口,优,59758
2025-12-11,24,20,雾~多云,东北风3级,57,海口,良,59758
