date,max_temperature,min_temperature,weather_condition,wind_info,air_quality_index,city,air_quality_status,city_id
2025-05-25,25,12,晴,东北风3级,45,沈阳,优,54342
2025-05-26,27,14,晴~多云,南风2级,58,沈阳,良,54342
2025-05-27,28,14,晴,南风3级,69,沈阳,良,54342
2025-05-28,29,14,晴,南风2级,70,沈阳,良,54342
2025-05-29,29,15,晴,西南风3级,70,沈阳,良,54342
2025-05-30,31,19,晴,西南风3级,77,沈阳,良,54342
2025-05-31,32,16,阴~多云,西南风3级,71,沈阳,良,54342
2025-05-01,27,14,阴,北风1级,50,石家庄,优,53698
2025-05-02,23,14,多云,东北风3级,76,石家庄,良,53698
2025-05-03,24,10,阴~晴,西北风3级,40,石家庄,优,53698
2025-05-04,25,13,多云~阵雨,东南风2级,54,石家庄,良,53698
2025-05-05,24,11,阴~多云,西风3级,89,石家庄,良,53698
2025-05-06,23,12,晴,东北风2级,54,石家庄,良,53698
2025-05-07,22,15,阴~多云,西南风2级,65,石家庄,良,53698
2025-05-08,21,17,多云~中雨,南风2级,87,石家庄,良,53698
2025-05-09,16,11,中雨~小雨,北风2级,40,石家庄,优,53698
2025-05-10,25,13,多云~晴,北风2级,41,石家庄,优,53698
2025-05-11,33,19,多云,西北风3级,46,石家庄,优,53698
2025-05-12,34,24,阴~多云,西南风2级,61,石家庄,良,53698
2025-05-13,33,22,阴,东南风2级,74,石家庄,良,53698
2025-05-14,30,16,阴~晴,东北风3级,54,石家庄,良,53698
2025-05-15,28,17,阴~晴,东南风3级,50,石家庄,优,53698
2025-05-16,31,18,阴~多云,南风3级,65,石家庄,良,53698
2025-05-17,23,16,晴~多云,北风3级,125,石家庄,轻度,53698
2025-05-18,29,16,多云~晴,南风1级,61,石家庄,良,53698
2025-05-19,34,20,晴,西风2级,88,石家庄,良,53698
2025-05-20,37,22,阴,东南风2级,95,石家庄,良,53698
2025-05-21,28,19,阴,东北风3级,83,石家庄,良,53698
2025-05-22,22,14,阴~小雨,东北风3级,71,石家庄,良,53698
2025-05-23,15,13,阴~多云,西北风2级,66,石家庄,良,53698
2025-05-24,28,17,晴,西北风1级,47,石家庄,优,53698
2025-05-25,29,16,阴~晴,南风2级,49,石家庄,优,53698
2025-05-26,30,17,多云~晴,东南风3级,64,石家庄,良,53698
2025-05-27,31,18,阴~晴,东南风2级,82,石家庄,良,53698
2025-05-28,33,18,晴,东南风2级,79,石家庄,良,53698
2025-05-29,33,21,多云~晴,东南风3级,84,石家庄,良,53698
2025-05-30,31,23,阴,南风4级,72,石家庄,良,53698
2025-05-31,25,21,阴,南风2级,65,石家庄,良,53698
2025-05-01,24,15,阴,西北风3级,47,天津,优,54527
2025-05-02,20,14,阴,东风4级,57,天津,良,54527
2025-05-03,22,13,晴,西北风4级,35,天津,优,54527
2025-05-04,26,15,阴~小雨,南风2级,59,天津,良,54527
2025-05-05,21,12,阴~雷阵雨,东南风3级,76,天津,良,54527
2025-05-06,20,13,晴,东北风2级,44,天津,优,54527
2025-05-07,23,16,阴~多云,南风3级,66,天津,良,54527
2025-05-08,25,15,阴~中雨,南风3级,77,天津,良,54527
2025-05-09,16,12,大雨~小雨,东风3级,41,天津,优,54527
2025-05-10,24,14,多云~晴,西北风3级,34,天津,优,54527
2025-05-11,29,16,多云,西南风2级,66,天津,良,54527
2025-05-12,30,20,阴~多云,西南风3级,70,天津,良,54527
2025-05-13,32,22,多云~阴,西南风2级,82,天津,良,54527
2025-05-14,24,15,阴~晴,东北风3级,50,天津,优,54527
2025-05-15,29,19,多云~晴,西南风3级,37,天津,优,54527
2025-05-16,31,17,多云~阴,西南风4级,79,天津,良,54527
2025-05-17,23,16,晴~多云,西北风4级,48,天津,优,54527
2025-05-18,26,20,阴~多云,西南风3级,56,天津,良,54527
2025-05-19,32,22,多云~晴,西风1级,100,天津,良,54527
2025-05-20,36,21,晴~阴,东南风2级,106,天津,轻度,54527
2025-05-21,27,20,多云,东风3级,65,天津,良,54527
2025-05-22,26,16,阴~小雨,东北风4级,75,天津,良,54527
2025-05-23,21,15,阴~晴,西北风2级,55,天津,良,54527
2025-05-24,28,18,晴,西北风3级,52,天津,良,54527
2025-05-25,26,17,多云~晴,东风2级,60,天津,良,54527
2025-05-26,30,21,多云~晴,西南风3级,86,天津,良,54527
2025-05-27,32,21,晴,西南风2级,76,天津,良,54527
2025-05-28,32,22,晴,西南风2级,86,天津,良,54527
2025-05-29,33,23,多云~晴,南风3级,95,天津,良,54527
2025-05-30,31,25,阴~多云,西南风3级,79,天津,良,54527
2025-05-31,29,21,阴,西北风1级,60,天津,良,54527
2025-05-01,26,11,晴,西北风2级,56,太原,良,53772
2025-05-02,29,5,阴~晴,北风2级,77,太原,良,53772
2025-05-03,20,6,阴~晴,东北风2级,41,太原,优,53772
2025-05-04,24,6,阴~小雨,西风1级,58,太原,良,53772
2025-05-05,21,4,小雨~晴,西风4级,117,太原,轻度,53772
2025-05-06,22,8,晴~多云,西北风2级,68,太原,良,53772
2025-05-07,18,11,阴,西南风3级,73,太原,良,53772
2025-05-08,22,7,阴~中雨,东南风3级,80,太原,良,53772
2025-05-09,19,4,阴~小雨,西北风4级,35,太原,优,53772
2025-05-10,23,5,多云~晴,西北风3级,42,太原,优,53772
2025-05-11,29,9,多云,西北风2级,51,太原,良,53772
2025-05-12,31,12,阴~多云,西南风3级,67,太原,良,53772
2025-05-13,34,16,多云,西风2级,78,太原,良,53772
2025-05-14,27,11,阴~多云,东北风3级,45,太原,优,53772
2025-05-15,30,13,多云~晴,南风2级,56,太原,良,53772
2025-05-16,33,7,小雨~多云,西南风3级,85,太原,良,53772
2025-05-17,23,10,晴~多云,西北风3级,151,太原,中度,53772
2025-05-18,30,15,晴,西风2级,57,太原,良,53772
2025-05-19,38,17,晴,西南风2级,76,太原,良,53772
2025-05-20,39,17,阴~多云,西南风3级,78,太原,良,53772
2025-05-21,33,15,晴~阴,东北风3级,91,太原,良,53772
2025-05-22,19,7,阴~小雨,东风3级,71,太原,良,53772
2025-05-23,13,5,阴~多云,东北风2级,33,太原,优,53772
2025-05-24,24,8,多云~阴,东北风2级,49,太原,优,53772
2025-05-25,24,9,阴~多云,南风2级,53,太原,良,53772
2025-05-26,27,10,阴,东南风1级,44,太原,优,53772
2025-05-27,29,12,晴~多云,东南风2级,61,太原,良,53772
2025-05-28,29,13,阴~多云,南风2级,78,太原,良,53772
2025-05-29,30,15,晴~阴,东南风3级,81,太原,良,53772
2025-05-30,27,16,阴~小雨,南风3级,82,太原,良,53772
2025-05-31,24,14,阴~小雨,南风2级,54,太原,良,53772
2025-05-01,35,19,晴,西南风2级,93,西安,良,57036
2025-05-02,38,19,晴~阴,西南风1级,85,西安,良,57036
2025-05-03,25,17,小雨~多云,东北风3级,79,西安,良,57036
2025-05-04,26,15,阴~多云,西风2级,74,西安,良,57036
2025-05-05,28,14,阴~多云,西南风2级,126,西安,轻度,57036
2025-05-06,26,16,阴~晴,东北风2级,466,西安,严重,57036
2025-05-07,31,20,多云~小雨,东北风2级,205,西安,重度,57036
2025-05-08,25,16,阴~多云,东北风2级,118,西安,轻度,57036
2025-05-09,25,13,小雨~多云,西北风5级,89,西安,良,57036
2025-05-10,26,12,小雨~晴,西北风3级,50,西安,优,57036
2025-05-11,31,15,晴~多云,东北风1级,51,西安,良,57036
2025-05-12,32,21,阴~小雨,西北风微风,68,西安,良,57036
2025-05-13,31,18,阴,东南风3级,55,西安,良,57036
2025-05-14,29,16,小雨~阴,西北风1级,67,西安,良,57036
2025-05-15,31,17,阴~多云,东南风1级,75,西安,良,57036
2025-05-16,34,21,阴,西南风1级,63,西安,良,57036
2025-05-17,28,18,阴,东北风3级,207,西安,重度,57036
2025-05-18,36,20,多云~晴,西南风2级,124,西安,轻度,57036
2025-05-19,38,22,阴~多云,东南风1级,83,西安,良,57036
2025-05-20,37,23,多云~晴,西北风1级,86,西安,良,57036
2025-05-21,39,20,多云~小雨,东南风2级,80,西安,良,57036
2025-05-22,27,18,阴~多云,西南风1级,81,西安,良,57036
2025-05-23,28,17,多云,西北风3级,57,西安,良,57036
2025-05-24,29,16,多云~中雨,东北风2级,50,西安,优,57036
2025-05-25,26,16,小雨~多云,西北风1级,50,西安,优,57036
2025-05-26,27,18,阴,东北风2级,41,西安,优,57036
2025-05-27,28,17,小雨~多云,东风2级,60,西安,良,57036
2025-05-28,33,19,小雨~晴,东南风1级,51,西安,良,57036
2025-05-29,36,23,晴~阴,东南风3级,45,西安,优,57036
2025-05-30,26,18,小雨,北风2级,49,西安,优,57036
2025-05-31,25,21,阴~小雨,北风1级,45,西安,优,57036
2025-05-01,30,11,晴,西南风1级,59,兰州,良,52889
2025-05-02,29,12,阴~浮尘,东北风3级,144,兰州,轻度,52889
2025-05-03,26,11,多云~浮尘,东北风2级,115,兰州,轻度,52889
2025-05-04,19,7,扬沙~多云,东北风4级,128,兰州,轻度,52889
2025-05-05,21,8,多云~浮尘,东北风3级,117,兰州,轻度,52889
2025-05-06,27,11,浮尘,东北风1级,155,兰州,中度,52889
2025-05-07,22,10,阴,东北风3级,109,兰州,轻度,52889
2025-05-08,20,6,小雨~多云,东北风4级,45,兰州,优,52889
2025-05-09,19,5,阴~晴,东北风3级,52,兰州,良,52889
2025-05-10,23,7,晴,北风1级,50,兰州,优,52889
2025-05-11,30,13,多云,西南风1级,53,兰州,良,52889
2025-05-12,27,12,阴~多云,东北风4级,60,兰州,良,52889
2025-05-13,29,12,晴~阴,东北风3级,83,兰州,良,52889
2025-05-14,23,11,阴~多云,西南风1级,42,兰州,优,52889
2025-05-15,30,12,晴,北风1级,54,兰州,良,52889
2025-05-16,30,12,阴~多云,东北风2级,55,兰州,良,52889
2025-05-17,28,13,浮尘,东北风2级,198,兰州,中度,52889
2025-05-18,32,16,晴,西风1级,56,兰州,良,52889
2025-05-19,34,15,阴~晴,东北风1级,62,兰州,良,52889
2025-05-20,34,13,阴~浮尘,北风1级,60,兰州,良,52889
2025-05-21,32,11,阴~小雨,东北风2级,65,兰州,良,52889
2025-05-22,26,10,多云,东北风3级,55,兰州,良,52889
2025-05-23,22,9,阴~晴,东北风3级,49,兰州,优,52889
2025-05-24,25,10,阴~阵雨,东北风2级,44,兰州,优,52889
2025-05-25,25,11,晴,东北风2级,39,兰州,优,52889
2025-05-26,22,13,阴~多云,东北风2级,53,兰州,良,52889
2025-05-27,27,10,阴~晴,东南风2级,49,兰州,优,52889
2025-05-28,31,13,晴,东南风1级,35,兰州,优,52889
2025-05-29,29,11,多云~小雨,东北风2级,40,兰州,优,52889
2025-05-30,18,12,阴~多云,南风1级,115,兰州,轻度,52889
2025-05-31,28,16,阴,东北风2级,77,兰州,良,52889
2025-05-01,31,17,多云~晴,西风3级,79,银川,良,53614
2025-05-02,28,7,多云,东北风4级,110,银川,轻度,53614
2025-05-03,19,10,多云,东风2级,38,银川,优,53614
2025-05-04,15,9,阴~晴,西北风3级,94,银川,良,53614
2025-05-05,18,6,多云~晴,西北风5级,277,银川,重度,53614
2025-05-06,25,12,多云,北风1级,127,银川,轻度,53614
2025-05-07,22,13,阴~多云,西风3级,104,银川,轻度,53614
2025-05-08,16,8,小雨~多云,西北风2级,79,银川,良,53614
2025-05-09,18,5,多云~晴,北风3级,45,银川,优,53614
2025-05-10,22,7,晴,西南风2级,44,银川,优,53614
2025-05-11,28,11,晴~多云,南风3级,49,银川,优,53614
2025-05-12,28,14,阴~多云,西北风3级,63,银川,良,53614
2025-05-13,26,12,阴~多云,西北风3级,79,银川,良,53614
2025-05-14,26,14,阴~多云,东南风1级,100,银川,良,53614
2025-05-15,30,14,多云~晴,西南风2级,54,银川,良,53614
2025-05-16,30,9,多云~晴,西北风3级,89,银川,良,53614
2025-05-17,21,9,晴,东风2级,120,银川,轻度,53614
2025-05-18,30,16,晴,西风3级,68,银川,良,53614
2025-05-19,35,17,晴,西南风2级,61,银川,良,53614
2025-05-20,36,17,阴~晴,西南风1级,65,银川,良,53614
2025-05-21,32,14,阴~雷阵雨,北风2级,87,银川,良,53614
2025-05-22,23,8,阴~晴,西北风2级,112,银川,轻度,53614
2025-05-23,22,8,晴,东北风1级,37,银川,优,53614
2025-05-24,24,11,晴~多云,东北风2级,55,银川,良,53614
2025-05-25,24,11,阴~多云,西南风2级,47,银川,优,53614
2025-05-26,27,13,晴~多云,东南风2级,57,银川,良,53614
2025-05-27,29,15,晴,东南风3级,50,银川,优,53614
2025-05-28,30,16,晴,南风4级,61,银川,良,53614
2025-05-29,31,19,浮尘~小雨,南风4级,57,银川,良,53614
2025-05-30,16,10,小雨~多云,西北风1级,97,银川,良,53614
2025-05-31,25,15,雾~多云,东风2级,53,银川,良,53614
2025-05-01,24,8,晴~多云,东南风1级,49,西宁,优,52866
2025-05-02,26,5,阴~晴,东南风2级,80,西宁,良,52866
2025-05-03,23,8,阴~多云,东南风2级,212,西宁,重度,52866
2025-05-04,16,1,阴~晴,东风3级,87,西宁,良,52866
2025-05-05,22,4,雾~多云,西风3级,70,西宁,良,52866
2025-05-06,22,7,晴~多云,东南风1级,143,西宁,轻度,52866
2025-05-07,18,4,阴~多云,东南风3级,134,西宁,轻度,52866
2025-05-08,19,0,阴~晴,西北风3级,60,西宁,良,52866
2025-05-09,17,1,阴~晴,东北风1级,49,西宁,优,52866
2025-05-10,20,4,晴,东北风2级,43,西宁,优,52866
2025-05-11,25,7,晴~多云,东北风2级,57,西宁,良,52866
2025-05-12,22,7,阴~多云,东风3级,59,西宁,良,52866
2025-05-13,23,6,阴~小雨,东南风3级,57,西宁,良,52866
2025-05-14,17,4,阴~多云,东南风1级,37,西宁,优,52866
2025-05-15,24,9,晴~多云,东北风1级,47,西宁,优,52866
2025-05-16,24,8,阴~多云,东南风1级,45,西宁,优,52866
2025-05-17,23,8,阴~多云,东北风1级,74,西宁,良,52866
2025-05-18,25,8,晴,东风2级,43,西宁,优,52866
2025-05-19,27,11,阴~多云,北风2级,51,西宁,良,52866
2025-05-20,27,11,阴~多云,东北风2级,51,西宁,良,52866
2025-05-21,22,4,阴~多云,东风1级,53,西宁,良,52866
2025-05-22,21,4,阴~多云,西北风3级,54,西宁,良,52866
2025-05-23,19,4,阴~多云,东北风2级,50,西宁,优,52866
2025-05-24,20,5,多云~晴,东北风2级,38,西宁,优,52866
2025-05-25,23,8,晴~多云,东北风2级,41,西宁,优,52866
2025-05-26,18,8,阴~多云,东南风1级,48,西宁,优,52866
2025-05-27,25,8,多云~晴,东北风2级,46,西宁,优,52866
2025-05-28,28,11,晴,东北风3级,51,西宁,良,52866
2025-05-29,24,7,阴~小雨,东风4级,80,西宁,良,52866
2025-05-30,14,7,阴~多云,东风1级,62,西宁,良,52866
2025-05-31,24,7,多云~小雨,东北风3级,78,西宁,良,52866
2025-05-01,20,11,多云~小雨,西北风4级,44,乌鲁木齐,优,51463
2025-05-02,15,8,小雨~大雨,西北风3级,45,乌鲁木齐,优,51463
2025-05-03,16,8,中雨~晴,西北风6级,30,乌鲁木齐,优,51463
2025-05-04,22,13,阴~晴,西北风1级,34,乌鲁木齐,优,51463
2025-05-05,26,13,阴~多云,东风2级,41,乌鲁木齐,优,51463
2025-05-06,24,11,阴~晴,西北风4级,43,乌鲁木齐,优,51463
2025-05-07,20,11,阴~晴,西北风4级,92,乌鲁木齐,良,51463
2025-05-08,24,15,多云~晴,东南风5级,56,乌鲁木齐,良,51463
2025-05-09,28,17,晴,东南风3级,65,乌鲁木齐,良,51463
2025-05-10,27,16,阴~小雨,西北风2级,69,乌鲁木齐,良,51463
2025-05-11,24,15,阴~小雨,西风3级,56,乌鲁木齐,良,51463
2025-05-12,21,15,阴~多云,西北风3级,32,乌鲁木齐,优,51463
2025-05-13,25,15,晴,北风2级,35,乌鲁木齐,优,51463
2025-05-14,28,18,晴,北风2级,43,乌鲁木齐,优,51463
2025-05-15,30,19,晴,西北风4级,42,乌鲁木齐,优,51463
2025-05-16,30,20,晴,西北风3级,44,乌鲁木齐,优,51463
2025-05-17,32,21,晴,北风2级,46,乌鲁木齐,优,51463
2025-05-18,35,17,阴~小雨,东南风2级,54,乌鲁木齐,良,51463
2025-05-19,21,11,阴~中雨,西北风3级,111,乌鲁木齐,轻度,51463
2025-05-20,18,11,阴~晴,西北风4级,28,乌鲁木齐,优,51463
2025-05-21,22,13,晴,北风2级,31,乌鲁木齐,优,51463
2025-05-22,26,16,晴,北风1级,42,乌鲁木齐,优,51463
2025-05-23,30,21,晴,东南风5级,41,乌鲁木齐,优,51463
2025-05-24,29,15,阴~小雨,西北风2级,60,乌鲁木齐,良,51463
2025-05-25,26,18,阴~晴,东北风2级,35,乌鲁木齐,优,51463
2025-05-26,30,15,阴~多云,西北风4级,63,乌鲁木齐,良,51463
2025-05-27,14,10,小雨~多云,西北风4级,40,乌鲁木齐,优,51463
2025-05-28,17,9,阴~多云,西北风4级,42,乌鲁木齐,优,51463
2025-05-29,22,13,晴,西北风3级,47,乌鲁木齐,优,51463
2025-05-30,26,16,多云~晴,北风2级,42,乌鲁木齐,优,51463
2025-05-31,25,16,多云~晴,西北风4级,44,乌鲁木齐,优,51463
2025-05-01,13,3,阴~阵雨,西南风1级,41,拉萨,优,55591
2025-05-02,13,5,阴,东南风1级,47,拉萨,优,55591
2025-05-03,16,6,阴~多云,西北风1级,40,拉萨,优,55591
2025-05-04,19,6,晴~阵雨,东风1级,37,拉萨,优,55591
2025-05-05,17,7,阴~小雨,南风3级,40,拉萨,优,55591
2025-05-06,16,6,阴~小雨,西北风2级,40,拉萨,优,55591
2025-05-07,10,6,小雨~多云,东北风1级,37,拉萨,优,55591
2025-05-08,18,7,晴~多云,东北风2级,35,拉萨,优,55591
2025-05-09,21,8,多云,西南风1级,40,拉萨,优,55591
2025-05-10,22,9,阴~多云,东南风1级,38,拉萨,优,55591
2025-05-11,21,9,阴,东南风2级,45,拉萨,优,55591
2025-05-12,23,10,晴~多云,西南风3级,43,拉萨,优,55591
2025-05-13,24,9,阴~多云,西南风3级,41,拉萨,优,55591
2025-05-14,18,9,小雨~阵雨,南风1级,43,拉萨,优,55591
2025-05-15,21,8,多云~阵雨,西南风2级,44,拉萨,优,55591
2025-05-16,15,6,阴~中雨,东南风1级,45,拉萨,优,55591
2025-05-17,13,7,中雨,东北风1级,44,拉萨,优,55591
2025-05-18,18,6,阴~阵雨,南风1级,41,拉萨,优,55591
2025-05-19,20,8,多云~小雨,南风2级,33,拉萨,优,55591
2025-05-20,18,7,阴~中雨,西南风1级,43,拉萨,优,55591
2025-05-21,19,8,多云~小雨,北风2级,37,拉萨,优,55591
2025-05-22,19,5,阴~中雨,西南风1级,37,拉萨,优,55591
2025-05-23,15,5,阴~中雨,东北风1级,37,拉萨,优,55591
2025-05-24,19,8,阴,东北风1级,34,拉萨,优,55591
2025-05-25,18,8,小雨~雷阵雨,西南风2级,36,拉萨,优,55591
2025-05-26,20,9,阴~雷阵雨,西南风3级,36,拉萨,优,55591
2025-05-27,14,10,小雨~雷阵雨,东北风1级,35,拉萨,优,55591
2025-05-28,22,10,多云~小雨,东南风2级,32,拉萨,优,55591
2025-05-29,23,10,多云~雷阵雨,南风3级,30,拉萨,优,55591
2025-05-30,19,14,阴~小雨,东南风3级,20,拉萨,优,55591
2025-05-31,23,13,阴~多云,西南风2级,21,拉萨,优,55591
2025-05-01,32,16,多云~阴,西南风3级,50,成都,优,56294
2025-05-02,33,18,阴,东南风2级,65,成都,良,56294
2025-05-03,33,19,阴,西南风1级,68,成都,良,56294
2025-05-04,30,15,阴~小雨,东风2级,54,成都,良,56294
