date,max_temperature,min_temperature,weather_condition,wind_info,air_quality_index,city,air_quality_status,city_id
2026-01-09,0,-16,多云,西北风2级,57,呼和浩特,良,53463
2026-01-10,-8,-18,晴,西南风3级,31,呼和浩特,优,53463
2026-01-11,-5,-15,晴,东风2级,41,呼和浩特,优,53463
2026-01-12,0,-14,晴,西南风1级,62,呼和浩特,良,53463
2026-01-13,0,-9,多云,东北风1级,65,呼和浩特,良,53463
2026-01-14,2,-12,多云~晴,东南风1级,112,呼和浩特,轻度,53463
2026-01-15,5,-12,晴,东北风1级,105,呼和浩特,轻度,53463
2026-01-16,-2,-12,晴,西北风1级,28,呼和浩特,优,53463
2026-01-17,3,-11,晴~多云,东北风2级,46,呼和浩特,优,53463
2026-01-18,-9,-21,阴~晴,西北风3级,29,呼和浩特,优,53463
2026-01-19,-13,-22,阴~晴,北风2级,20,呼和浩特,优,53463
2026-01-20,-11,-22,晴,西南风1级,31,呼和浩特,优,53463
2026-01-21,-8,-19,多云~晴,东南风1级,43,呼和浩特,优,53463
2026-01-22,-5,-19,晴,南风1级,52,呼和浩特,良,53463
2026-01-23,-2,-17,阴~晴,西南风1级,62,呼和浩特,良,53463
2026-01-24,3,-11,晴~多云,北风1级,50,呼和浩特,优,53463
2026-01-25,0,-14,阴~晴,东北风1级,96,呼和浩特,良,53463
2026-01-26,0,-14,晴,西南风2级,115,呼和浩特,轻度,53463
2026-01-27,0,-14,多云~晴,东南风1级,62,呼和浩特,良,53463
2026-01-28,1,-11,阴~多云,东南风1级,76,呼和浩特,良,53463
2026-01-29,2,-8,阴~小雪,北风1级,40,呼和浩特,优,53463
2026-01-30,0,-15,阴~晴,南风1级,38,呼和浩特,优,53463
2026-01-31,0,-12,晴,西南风2级,36,呼和浩特,优,53463
2026-01-01,-15,-20,多云~晴,西北风2级,49,长春,优,54161
2026-01-02,-12,-16,晴,西南风2级,68,长春,良,54161
2026-01-03,-9,-16,多云~晴,西风2级,95,长春,良,54161
2026-01-04,-8,-16,多云~晴,西南风2级,105,长春,轻度,54161
2026-01-05,-7,-13,晴,西南风2级,47,长春,优,54161
2026-01-06,-3,-12,阴~小雪,西南风3级,49,长春,优,54161
2026-01-07,-11,-21,雾~晴,西北风3级,38,长春,优,54161
2026-01-08,-9,-13,多云~晴,南风3级,48,长春,优,54161
2026-01-09,-6,-18,阴~小雪,西北风1级,61,长春,良,54161
2026-01-10,-12,-21,多云,西北风2级,79,长春,良,54161
2026-01-11,-14,-18,雾~小雪,西风2级,55,长春,良,54161
2026-01-12,-8,-19,阴~多云,西南风3级,48,长春,优,54161
2026-01-13,-15,-20,多云~晴,西南风3级,35,长春,优,54161
2026-01-14,-8,-16,阴~小雪,东南风2级,49,长春,优,54161
2026-01-15,-14,-26,雾~晴,北风2级,55,长春,良,54161
2026-01-16,-15,-22,多云~晴,西南风1级,78,长春,良,54161
2026-01-17,-17,-22,多云,西南风2级,51,长春,良,54161
2026-01-18,-16,-24,阴~晴,西风2级,50,长春,优,54161
2026-01-19,-19,-23,多云~晴,西风2级,40,长春,优,54161
2026-01-20,-19,-25,多云~晴,西南风2级,50,长春,优,54161
2026-01-21,-17,-24,阴~晴,西南风2级,52,长春,良,54161
2026-01-22,-15,-22,晴,西南风2级,41,长春,优,54161
2026-01-23,-14,-22,多云~晴,西南风2级,38,长春,优,54161
2026-01-24,-14,-22,多云~晴,西风2级,54,长春,良,54161
2026-01-25,-13,-21,阴~多云,西风2级,68,长春,良,54161
2026-01-26,-11,-21,晴~多云,东南风1级,75,长春,良,54161
2026-01-27,-13,-23,阴~晴,西南风2级,66,长春,良,54161
2026-01-28,-13,-22,阴~晴,西南风2级,70,长春,良,54161
2026-01-29,-13,-20,雾~晴,西风2级,59,长春,良,54161
2026-01-30,-12,-19,多云~晴,西南风2级,82,长春,良,54161
2026-01-31,-11,-20,晴,西南风2级,72,长春,良,54161
2026-01-01,-11,-23,晴,西北风2级,71,沈阳,良,54342
2026-01-02,-9,-21,晴,西南风1级,97,沈阳,良,54342
2026-01-03,-4,-19,多云~晴,西北风1级,110,沈阳,轻度,54342
2026-01-04,-3,-18,多云~晴,西风1级,135,沈阳,轻度,54342
2026-01-05,-4,-13,多云~晴,西南风1级,66,沈阳,良,54342
2026-01-06,3,-11,晴~多云,西南风2级,76,沈阳,良,54342
2026-01-07,-5,-20,晴,西北风2级,47,沈阳,优,54342
2026-01-08,-3,-7,晴,南风3级,46,沈阳,优,54342
2026-01-09,2,-13,阴~大雪,东北风2级,73,沈阳,良,54342
2026-01-10,-8,-19,多云~晴,西北风3级,51,沈阳,良,54342
2026-01-11,-10,-16,晴~多云,西北风2级,26,沈阳,优,54342
2026-01-12,0,-17,阴~晴,西南风2级,34,沈阳,优,54342
2026-01-13,-9,-19,晴~多云,西风2级,24,沈阳,优,54342
2026-01-14,-3,-12,阴~小雪,东南风2级,55,沈阳,良,54342
2026-01-15,-3,-15,阴~多云,北风3级,73,沈阳,良,54342
2026-01-16,-9,-21,多云~晴,西北风2级,60,沈阳,良,54342
2026-01-17,-12,-18,阴,东北风2级,34,沈阳,优,54342
2026-01-18,-12,-24,阴~晴,北风3级,55,沈阳,良,54342
2026-01-19,-16,-25,晴,西北风2级,34,沈阳,优,54342
2026-01-20,-13,-26,晴,西北风2级,45,沈阳,优,54342
2026-01-21,-13,-25,多云~晴,西北风2级,46,沈阳,优,54342
2026-01-22,-11,-23,晴,西风1级,43,沈阳,优,54342
2026-01-23,-7,-23,晴,西风1级,71,沈阳,良,54342
2026-01-24,-8,-24,多云~晴,西北风1级,42,沈阳,优,54342
2026-01-25,-9,-22,多云,北风1级,51,沈阳,良,54342
2026-01-26,-6,-18,多云~晴,西南风2级,122,沈阳,轻度,54342
2026-01-27,-7,-23,晴,西北风2级,45,沈阳,优,54342
2026-01-28,-8,-25,晴,西北风1级,45,沈阳,优,54342
2026-01-29,-9,-24,阴~晴,西北风2级,82,沈阳,良,54342
2026-01-30,-9,-19,晴~多云,南风1级,100,沈阳,良,54342
2026-01-31,-4,-18,晴,西北风1级,103,沈阳,轻度,54342
2026-01-01,5,-7,晴,北风1级,58,石家庄,良,53698
2026-01-02,4,-4,晴,东南风1级,96,石家庄,良,53698
2026-01-03,6,0,多云,东南风1级,154,石家庄,中度,53698
2026-01-04,5,-5,多云,西北风1级,191,石家庄,中度,53698
2026-01-05,6,-2,多云,东南风1级,126,石家庄,轻度,53698
2026-01-06,10,-1,晴,西北风2级,60,石家庄,良,53698
2026-01-07,7,-2,晴,东南风1级,53,石家庄,良,53698
2026-01-08,9,3,晴,南风2级,69,石家庄,良,53698
2026-01-09,14,-1,晴,西北风3级,105,石家庄,轻度,53698
2026-01-10,3,-4,晴,西北风3级,59,石家庄,良,53698
2026-01-11,2,-5,晴,东南风2级,45,石家庄,优,53698
2026-01-12,14,-3,晴,西北风1级,67,石家庄,良,53698
2026-01-13,7,-2,晴,东南风1级,80,石家庄,良,53698
2026-01-14,4,0,阴~晴,西风1级,90,石家庄,良,53698
2026-01-15,10,-1,多云~晴,东北风1级,144,石家庄,轻度,53698
2026-01-16,4,-3,多云~晴,东北风1级,111,石家庄,轻度,53698
2026-01-17,0,-3,多云~小雪,东南风2级,66,石家庄,良,53698
2026-01-18,-3,-6,多云~阴,东北风2级,59,石家庄,良,53698
2026-01-19,-4,-9,阴~晴,东风1级,55,石家庄,良,53698
2026-01-20,-1,-10,多云~晴,东南风1级,55,石家庄,良,53698
2026-01-21,1,-8,多云,东南风1级,62,石家庄,良,53698
2026-01-22,2,-8,晴,东北风1级,92,石家庄,良,53698
2026-01-23,3,-6,多云~晴,东南风1级,150,石家庄,轻度,53698
2026-01-24,4,-3,多云~晴,东北风1级,211,石家庄,重度,53698
2026-01-25,0,-6,多云~阴,东北风2级,161,石家庄,中度,53698
2026-01-26,6,-4,多云~晴,东南风1级,165,石家庄,中度,53698
2026-01-27,4,-4,多云~晴,东风1级,231,石家庄,重度,53698
2026-01-28,4,-1,多云~晴,东北风1级,178,石家庄,中度,53698
2026-01-29,0,-1,多云~小雪,东北风1级,105,石家庄,轻度,53698
2026-01-30,3,-4,多云,东南风2级,114,石家庄,轻度,53698
2026-01-31,5,-2,多云~晴,东南风1级,189,石家庄,中度,53698
2026-01-01,2,-7,晴,西北风2级,39,天津,优,54527
2026-01-02,3,-5,晴,西北风2级,69,天津,良,54527
2026-01-03,7,-2,多云,西南风1级,124,天津,轻度,54527
2026-01-04,3,-2,多云~晴,东北风2级,182,天津,中度,54527
2026-01-05,6,-4,多云~晴,西南风1级,107,天津,轻度,54527
2026-01-06,6,-2,多云~晴,西北风2级,143,天津,轻度,54527
2026-01-07,4,-4,晴,北风2级,22,天津,优,54527
2026-01-08,6,-2,晴,西南风2级,70,天津,良,54527
2026-01-09,7,-2,多云~晴,西风2级,94,天津,良,54527
2026-01-10,1,-7,晴,西北风3级,37,天津,优,54527
2026-01-11,0,-5,晴,南风1级,31,天津,优,54527
2026-01-12,6,-3,晴,西北风2级,77,天津,良,54527
2026-01-13,4,-4,晴~多云,南风2级,45,天津,优,54527
2026-01-14,3,-1,阴~晴,西南风1级,65,天津,良,54527
2026-01-15,10,-2,多云~阴,东南风2级,126,天津,轻度,54527
2026-01-16,3,-4,晴~多云,东北风2级,76,天津,良,54527
2026-01-17,-1,-6,阴~小雪,东南风3级,40,天津,优,54527
2026-01-18,-4,-8,阴~多云,东北风3级,59,天津,良,54527
2026-01-19,-7,-11,阴~多云,北风3级,27,天津,优,54527
2026-01-20,-4,-10,晴,西北风3级,22,天津,优,54527
2026-01-21,0,-8,晴,西北风2级,30,天津,优,54527
2026-01-22,2,-7,晴~多云,西南风1级,100,天津,良,54527
2026-01-23,3,-7,多云~晴,西北风2级,88,天津,良,54527
2026-01-24,4,-4,多云,北风1级,146,天津,轻度,54527
2026-01-25,0,-5,阴,东南风2级,57,天津,良,54527
2026-01-26,5,-4,多云~晴,西北风2级,66,天津,良,54527
2026-01-27,4,-3,多云,东南风2级,72,天津,良,54527
2026-01-28,0,-2,阴,东风2级,54,天津,良,54527
2026-01-29,1,-2,多云,东风2级,66,天津,良,54527
2026-01-30,2,-3,阴,南风2级,61,天津,良,54527
2026-01-31,5,-3,多云~晴,西北风2级,69,天津,良,54527
2026-01-01,2,-11,多云~晴,东北风1级,96,太原,良,53772
2026-01-02,0,-12,多云~晴,东南风1级,172,太原,中度,53772
2026-01-03,1,-5,多云,东南风1级,151,太原,中度,53772
2026-01-04,3,-10,多云~晴,东北风1级,205,太原,重度,53772
2026-01-05,3,-11,多云~晴,东北风1级,97,太原,良,53772
2026-01-06,4,-9,晴,西风2级,36,太原,优,53772
2026-01-07,4,-11,晴,西北风2级,57,太原,良,53772
2026-01-08,4,-8,晴,西南风2级,70,太原,良,53772
2026-01-09,7,-9,晴,西风3级,115,太原,轻度,53772
2026-01-10,-1,-13,晴,西北风3级,73,太原,良,53772
2026-01-11,2,-9,晴,西南风2级,49,太原,优,53772
2026-01-12,9,-9,晴,西南风2级,78,太原,良,53772
2026-01-13,10,-6,晴~多云,西南风2级,99,太原,良,53772
2026-01-14,13,-5,阴~晴,西风2级,147,太原,轻度,53772
2026-01-15,13,-6,多云~晴,东南风1级,171,太原,中度,53772
2026-01-16,10,-9,晴,西北风1级,90,太原,良,53772
2026-01-17,4,-9,多云~晴,东北风2级,95,太原,良,53772
2026-01-18,-2,-8,多云~晴,东北风1级,95,太原,良,53772
2026-01-19,-3,-15,阴~晴,东北风2级,56,太原,良,53772
2026-01-20,-3,-17,多云~晴,东北风2级,46,太原,优,53772
2026-01-21,-3,-12,多云~晴,东北风1级,52,太原,良,53772
2026-01-22,3,-13,晴,东南风1级,70,太原,良,53772
2026-01-23,5,-12,晴,东北风1级,79,太原,良,53772
2026-01-24,7,-7,晴~小雪,东北风1级,72,太原,良,53772
2026-01-25,-2,-5,多云,东北风2级,212,太原,重度,53772
2026-01-26,4,-10,多云~晴,北风1级,179,太原,中度,53772
2026-01-27,3,-9,多云~晴,东南风1级,120,太原,轻度,53772
2026-01-28,7,-9,多云,东南风1级,130,太原,轻度,53772
2026-01-29,1,-6,多云~小雪,东北风2级,165,太原,中度,53772
2026-01-30,1,-7,多云~晴,东南风1级,212,太原,重度,53772
2026-01-31,4,-10,多云~晴,东南风1级,172,太原,中度,53772
2026-01-01,3,-4,雨夹雪~晴,西风1级,73,西安,良,57036
2026-01-02,0,-6,阴,东北风1级,136,西安,轻度,57036
2026-01-03,2,0,阴~小雨,西南风1级,161,西安,中度,57036
2026-01-04,5,-2,阴~晴,西风2级,81,西安,良,57036
2026-01-05,6,-2,晴,西风2级,63,西安,良,57036
2026-01-06,7,-1,晴,西南风2级,42,西安,优,57036
2026-01-07,11,-2,晴,西南风2级,71,西安,良,57036
2026-01-08,9,0,多云,东南风1级,63,西安,良,57036
2026-01-09,14,1,晴~多云,西南风2级,65,西安,良,57036
2026-01-10,10,0,晴,东北风1级,63,西安,良,57036
2026-01-11,5,-1,晴~多云,东北风2级,66,西安,良,57036
2026-01-12,16,0,晴,西南风2级,88,西安,良,57036
2026-01-13,13,1,晴~阴,东北风1级,93,西安,良,57036
2026-01-14,16,-2,阴~晴,西风3级,135,西安,轻度,57036
2026-01-15,15,1,晴,东南风1级,123,西安,轻度,57036
2026-01-16,14,0,晴,东北风1级,107,西安,轻度,57036
2026-01-17,10,0,晴,东北风3级,113,西安,轻度,57036
2026-01-18,3,1,阴,东北风1级,132,西安,轻度,57036
2026-01-19,1,-3,阴~雨夹雪,东北风2级,72,西安,良,57036
2026-01-20,0,-4,多云,东北风2级,36,西安,优,57036
2026-01-21,1,-2,多云~晴,东北风2级,57,西安,良,57036
2026-01-22,4,-4,晴,东北风1级,107,西安,轻度,57036
2026-01-23,8,-2,晴,南风1级,166,西安,中度,57036
2026-01-24,6,0,晴~阴,东北风3级,196,西安,中度,57036
2026-01-25,4,0,阴,西风2级,185,西安,中度,57036
2026-01-26,8,-1,多云,东北风2级,175,西安,中度,57036
2026-01-27,8,-1,阴~多云,南风1级,183,西安,中度,57036
2026-01-28,8,0,多云,东北风2级,186,西安,中度,57036
2026-01-29,3,1,雨夹雪~小雨,东北风3级,153,西安,中度,57036
2026-01-30,4,0,阴,东北风1级,154,西安,中度,57036
2026-01-31,3,0,阴~晴,西南风1级,144,西安,轻度,57036
2026-01-01,1,-4,多云,东北风1级,91,兰州,良,52889
2026-01-02,1,-3,阴,东南风1级,76,兰州,良,52889
2026-01-03,0,-8,小雪~晴,东风1级,79,兰州,良,52889
2026-01-04,0,-7,晴~多云,东风2级,70,兰州,良,52889
2026-01-05,-1,-9,多云~晴,东风1级,50,兰州,优,52889
2026-01-06,0,-9,晴~多云,东南风1级,75,兰州,良,52889
2026-01-07,3,-8,晴,西南风1级,86,兰州,良,52889
2026-01-08,4,-8,多云~晴,东南风1级,77,兰州,良,52889
2026-01-09,5,-10,晴,东北风1级,65,兰州,良,52889
2026-01-10,3,-8,晴,西风1级,66,兰州,良,52889
2026-01-11,5,-11,晴,西南风1级,80,兰州,良,52889
2026-01-12,8,-7,晴,西北风1级,95,兰州,良,52889
2026-01-13,7,-8,多云,西南风1级,74,兰州,良,52889
2026-01-14,10,-7,阴~晴,东风1级,105,兰州,轻度,52889
2026-01-15,12,-9,晴,西北风1级,84,兰州,良,52889
2026-01-16,9,-3,晴,西南风1级,99,兰州,良,52889
2026-01-17,10,-7,阴~晴,西南风1级,100,兰州,良,52889
2026-01-18,0,-7,阴,东北风2级,76,兰州,良,52889
2026-01-19,-1,-10,阴~多云,东北风2级,57,兰州,良,52889
2026-01-20,0,-8,多云~晴,东风1级,56,兰州,良,52889
2026-01-21,3,-7,多云~晴,东南风1级,64,兰州,良,52889
2026-01-22,7,-8,晴,东南风1级,74,兰州,良,52889
2026-01-23,9,-5,多云~晴,西南风1级,102,兰州,轻度,52889
2026-01-24,9,-3,阴~浮尘,东南风1级,138,兰州,轻度,52889
2026-01-25,0,-8,浮尘,东南风1级,500,兰州,严重,52889
2026-01-26,7,-6,浮尘,东南风1级,454,兰州,严重,52889
2026-01-27,7,-7,浮尘,东南风1级,207,兰州,重度,52889
2026-01-28,7,-2,多云,南风1级,151,兰州,中度,52889
2026-01-29,1,-5,多云,东北风2级,116,兰州,轻度,52889
2026-01-30,2,-6,阴,东风1级,104,兰州,轻度,52889
2026-01-31,3,-6,阴~晴,西南风1级,103,兰州,轻度,52889
2026-01-01,-1,-10,多云~晴,东北风1级,96,银川,良,53614
2026-01-02,0,-7,多云~阴,东北风1级,101,银川,轻度,53614
2026-01-03,0,-9,阴~晴,东北风1级,62,银川,良,53614
2026-01-04,0,-9,晴~多云,东北风1级,70,银川,良,53614
2026-01-05,-2,-9,晴,东南风1级,46,银川,优,53614
2026-01-06,1,-9,晴,东南风1级,41,银川,优,53614
2026-01-07,1,-12,晴,西南风2级,54,银川,良,53614
2026-01-08,7,-5,多云~晴,西南风1级,54,银川,良,53614
2026-01-09,2,-11,多云~晴,西风2级,85,银川,良,53614
2026-01-10,0,-13,晴,东北风1级,35,银川,优,53614
2026-01-11,2,-7,阴~晴,东北风1级,47,银川,优,53614
2026-01-12,8,-6,多云~晴,东风1级,109,银川,轻度,53614
2026-01-13,11,-1,多云,东北风1级,59,银川,良,53614
2026-01-14,10,-4,扬沙~晴,西南风1级,153,银川,中度,53614
2026-01-15,11,-4,晴,东北风1级,78,银川,良,53614
2026-01-16,2,-4,晴,东北风1级,72,银川,良,53614
2026-01-17,4,-6,多云,东北风1级,97,银川,良,53614
2026-01-18,-6,-13,阴~多云,东风2级,85,银川,良,53614
2026-01-19,-12,-15,阴~多云,东北风2级,32,银川,优,53614
2026-01-20,-6,-14,阴~晴,东北风2级,45,银川,优,53614
2026-01-21,-3,-13,多云~晴,北风2级,62,银川,良,53614
2026-01-22,1,-13,晴,东北风1级,75,银川,良,53614
2026-01-23,2,-10,多云~晴,东北风1级,103,银川,轻度,53614
2026-01-24,7,-6,晴~多云,北风2级,86,银川,良,53614
2026-01-25,1,-9,浮尘~多云,东风1级,238,银川,重度,53614
2026-01-26,3,-8,多云~晴,东北风1级,116,银川,轻度,53614
2026-01-27,4,-8,多云~晴,东北风1级,116,银川,轻度,53614
2026-01-28,5,-6,多云,东北风1级,112,银川,轻度,53614
2026-01-29,3,-5,阴,东北风2级,77,银川,良,53614
2026-01-30,4,-6,阴~多云,东风1级,96,银川,良,53614
2026-01-31,3,-8,多云~晴,东南风1级,119,银川,轻度,53614
2026-01-01,0,-10,多云~晴,东南风1级,74,西宁,良,52866
2026-01-02,-1,-10,多云~晴,西南风1级,76,西宁,良,52866
2026-01-03,-2,-12,多云~晴,东南风1级,90,西宁,良,52866
2026-01-04,-1,-12,多云~晴,东南风1级,99,西宁,良,52866
2026-01-05,-1,-12,多云~晴,东南风2级,80,西宁,良,52866
2026-01-06,0,-12,多云~晴,东南风1级,78,西宁,良,52866
2026-01-07,4,-13,晴,西北风1级,52,西宁,良,52866
2026-01-08,1,-13,阴~晴,东北风1级,53,西宁,良,52866
2026-01-09,5,-12,晴,东北风1级,51,西宁,良,52866
2026-01-10,6,-11,晴,北风1级,45,西宁,优,52866
2026-01-11,6,-12,晴,北风1级,44,西宁,优,52866
2026-01-12,8,-9,晴,东北风1级,44,西宁,优,52866
2026-01-13,6,-8,多云~晴,西北风1级,46,西宁,优,52866
2026-01-14,6,-11,扬沙~晴,东北风1级,112,西宁,轻度,52866
2026-01-15,7,-10,晴,西北风1级,55,西宁,良,52866
2026-01-16,10,-9,晴,西风1级,63,西宁,良,52866
2026-01-17,9,-9,多云~晴,西北风1级,53,西宁,良,52866
2026-01-18,1,-13,阴~晴,东南风2级,82,西宁,良,52866
2026-01-19,-2,-14,阴~晴,东南风2级,66,西宁,良,52866
2026-01-20,-1,-13,多云~晴,东南风2级,61,西宁,良,52866
2026-01-21,1,-12,多云~晴,西北风1级,60,西宁,良,52866
2026-01-22,7,-13,晴,西北风1级,63,西宁,良,52866
2026-01-23,7,-6,晴,北风1级,66,西宁,良,52866
2026-01-24,8,-8,阴~晴,西北风1级,70,西宁,良,52866
2026-01-25,0,-9,扬沙~晴,东南风2级,265,西宁,重度,52866
2026-01-26,6,-8,多云~晴,西北风1级,216,西宁,重度,52866
2026-01-27,8,-8,多云~晴,西南风1级,155,西宁,中度,52866
2026-01-28,5,-4,阴~晴,西南风1级,121,西宁,轻度,52866
2026-01-29,3,-7,阴~多云,东南风2级,112,西宁,轻度,52866
2026-01-30,0,-9,多云~小雪,东南风2级,95,西宁,良,52866
2026-01-31,1,-9,多云~晴,东南风1级,95,西宁,良,52866
2026-01-01,-6,-11,多云,西南风微风,93,乌鲁木齐,良,51463
2026-01-02,-6,-10,多云,西北风1级,89,乌鲁木齐,良,51463
2026-01-03,-5,-10,多云~晴,北风1级,102,乌鲁木齐,轻度,51463
2026-01-04,-3,-10,多云~晴,东北风1级,122,乌鲁木齐,轻度,51463
2026-01-05,-3,-10,阴~小雪,西北风1级,156,乌鲁木齐,中度,51463
2026-01-06,3,-11,晴,南风微风,103,乌鲁木齐,轻度,51463
2026-01-07,-2,-11,多云~晴,东北风1级,203,乌鲁木齐,重度,51463
2026-01-08,0,-10,多云~晴,西南风1级,93,乌鲁木齐,良,51463
2026-01-09,-6,-14,多云~晴,西北风1级,115,乌鲁木齐,轻度,51463
2026-01-10,-11,-13,多云~晴,西北风1级,173,乌鲁木齐,中度,51463
2026-01-11,0,-10,阴~晴,东北风1级,150,乌鲁木齐,轻度,51463
2026-01-12,4,-7,多云,东南风1级,131,乌鲁木齐,轻度,51463
2026-01-13,5,-6,阴~晴,南风1级,75,乌鲁木齐,良,51463
2026-01-14,-4,-8,阴~多云,西北风1级,103,乌鲁木齐,轻度,51463
2026-01-15,-8,-12,多云,西北风1级,75,乌鲁木齐,良,51463
2026-01-16,-11,-16,阴~小雪,西北风2级,51,乌鲁木齐,良,51463
2026-01-17,-15,-22,阴~多云,西北风1级,38,乌鲁木齐,优,51463
2026-01-18,-16,-22,阴~多云,西北风1级,65,乌鲁木齐,良,51463
2026-01-19,-18,-24,多云,西北风1级,94,乌鲁木齐,良,51463
2026-01-20,-15,-21,阴~晴,西北风1级,108,乌鲁木齐,轻度,51463
2026-01-21,-9,-18,阴~晴,北风1级,119,乌鲁木齐,轻度,51463
2026-01-22,-9,-19,多云,北风1级,203,乌鲁木齐,重度,51463
2026-01-23,-11,-13,阴~多云,西北风1级,140,乌鲁木齐,轻度,51463
2026-01-24,-3,-11,阴~多云,东南风1级,79,乌鲁木齐,良,51463
2026-01-25,-8,-15,阴~多云,西北风1级,121,乌鲁木齐,轻度,51463
2026-01-26,-3,-11,多云,东北风1级,143,乌鲁木齐,轻度,51463
2026-01-27,-5,-12,多云,西北风1级,183,乌鲁木齐,中度,51463
2026-01-28,-4,-8,阴~小雪,西北风1级,183,乌鲁木齐,中度,51463
2026-01-29,0,-9,多云~晴,东南风1级,131,乌鲁木齐,轻度,51463
2026-01-30,-2,-11,阴~多云,西北风1级,97,乌鲁木齐,良,51463
2026-01-31,-3,-11,阴~晴,东北风2级,123,乌鲁木齐,轻度,51463
2026-01-01,6,-6,晴~多云,东南风1级,31,拉萨,优,55591
2026-01-02,6,-6,晴~阴,西南风2级,29,拉萨,优,55591
2026-01-03,4,-5,阴,西南风1级,27,拉萨,优,55591
2026-01-04,5,-6,多云~晴,东南风1级,27,拉萨,优,55591
2026-01-05,5,-7,晴,东风1级,30,拉萨,优,55591
2026-01-06,8,-7,晴,西南风1级,37,拉萨,优,55591
2026-01-07,9,-4,晴,西南风2级,43,拉萨,优,55591
2026-01-08,11,-6,晴,西南风1级,29,拉萨,优,55591
2026-01-09,9,-5,多云~晴,西南风1级,34,拉萨,优,55591
2026-01-10,12,-5,晴,西南风2级,43,拉萨,优,55591
2026-01-11,12,-7,晴,西南风1级,39,拉萨,优,55591
2026-01-12,6,-6,晴,东南风1级,28,拉萨,优,55591
2026-01-13,7,-5,晴,东南风1级,32,拉萨,优,55591
2026-01-14,9,-6,阴~晴,东北风1级,34,拉萨,优,55591
2026-01-15,8,-5,晴,东风1级,29,拉萨,优,55591
2026-01-16,7,-7,晴,东南风1级,26,拉萨,优,55591
2026-01-17,8,-5,晴,西南风1级,37,拉萨,优,55591
2026-01-18,11,-6,晴,南风1级,38,拉萨,优,55591
2026-01-19,10,-6,晴,西南风2级,34,拉萨,优,55591
2026-01-20,10,-5,晴,西南风2级,30,拉萨,优,55591
2026-01-21,12,-6,晴,西南风2级,32,拉萨,优,55591
2026-01-22,11,-6,晴,东南风1级,27,拉萨,优,55591
2026-01-23,9,-4,晴,东南风1级,31,拉萨,优,55591
2026-01-24,10,-5,晴,西南风2级,31,拉萨,优,55591
