date,max_temperature,min_temperature,weather_condition,wind_info,air_quality_index,city,air_quality_status,city_id
2025-11-08,6,0,雨夹雪~晴,西南风4级,203,长春,重度,54161
2025-11-09,5,-6,晴,西风4级,57,长春,良,54161
2025-11-10,3,-4,晴,西南风3级,40,长春,优,54161
2025-11-11,4,-1,多云~晴,西南风2级,155,长春,中度,54161
2025-11-12,12,-2,多云~晴,西南风4级,115,长春,轻度,54161
2025-11-13,6,-5,晴,西北风4级,39,长春,优,54161
2025-11-14,6,-2,晴,东南风2级,101,长春,轻度,54161
2025-11-15,12,0,多云~小雪,西南风3级,141,长春,轻度,54161
2025-11-16,3,-8,阴~多云,西风4级,67,长春,良,54161
2025-11-17,-3,-11,扬沙~晴,西北风4级,147,长春,轻度,54161
2025-11-18,-2,-7,多云~晴,西北风2级,57,长春,良,54161
2025-11-19,6,-3,晴,西南风3级,55,长春,良,54161
2025-11-20,2,-5,多云~晴,西风3级,41,长春,优,54161
2025-11-21,3,-2,晴,西南风2级,66,长春,良,54161
2025-11-22,10,1,晴,西南风3级,94,长春,良,54161
2025-11-23,10,-2,多云~晴,西南风2级,127,长春,轻度,54161
2025-11-24,2,-6,多云~晴,北风3级,220,长春,重度,54161
2025-11-25,0,-6,多云~晴,西南风2级,176,长春,中度,54161
2025-11-26,3,-4,多云~小雪,西南风2级,193,长春,中度,54161
2025-11-27,-3,-11,阴~晴,西北风3级,51,长春,良,54161
2025-11-28,1,-2,晴~多云,西南风2级,58,长春,良,54161
2025-11-29,7,-8,多云~晴,西南风3级,52,长春,良,54161
2025-11-30,-2,-11,阴~晴,西北风2级,52,长春,良,54161
2025-11-01,14,-1,阴~雨夹雪,西北风3级,85,沈阳,良,54342
2025-11-02,4,-7,晴,西北风4级,42,沈阳,优,54342
2025-11-03,12,5,晴~多云,西南风4级,44,沈阳,优,54342
2025-11-04,15,5,多云,西南风1级,53,沈阳,良,54342
2025-11-05,17,4,多云,西南风4级,90,沈阳,良,54342
2025-11-06,14,1,多云,东北风3级,51,沈阳,良,54342
2025-11-07,9,3,阴~阵雨,东北风4级,65,沈阳,良,54342
2025-11-08,10,0,小雨~晴,西南风4级,146,沈阳,轻度,54342
2025-11-09,10,-5,雾~晴,西北风4级,48,沈阳,优,54342
2025-11-10,9,-3,晴,西南风2级,34,沈阳,优,54342
2025-11-11,10,-2,晴,东北风1级,52,沈阳,良,54342
2025-11-12,16,-2,晴,西南风4级,110,沈阳,轻度,54342
2025-11-13,11,-4,晴,西北风2级,42,沈阳,优,54342
2025-11-14,13,0,晴,东南风2级,106,沈阳,轻度,54342
2025-11-15,17,4,晴~多云,西南风4级,101,沈阳,轻度,54342
2025-11-16,5,-6,阴~晴,西北风4级,70,沈阳,良,54342
2025-11-17,0,-7,晴,西北风3级,47,沈阳,优,54342
2025-11-18,2,-8,晴,西北风2级,48,沈阳,优,54342
2025-11-19,10,-4,晴,南风3级,78,沈阳,良,54342
2025-11-20,6,-5,晴,西北风2级,40,沈阳,优,54342
2025-11-21,9,-1,晴,西风1级,60,沈阳,良,54342
2025-11-22,14,0,多云~晴,南风3级,90,沈阳,良,54342
2025-11-23,13,-3,多云~晴,西南风2级,136,沈阳,轻度,54342
2025-11-24,5,-5,多云,北风3级,223,沈阳,重度,54342
2025-11-25,2,-6,晴,西南风1级,59,沈阳,良,54342
2025-11-26,8,-3,多云~小雪,西南风2级,67,沈阳,良,54342
2025-11-27,-1,-11,阴~晴,西北风2级,41,沈阳,优,54342
2025-11-28,5,1,晴~多云,东南风2级,51,沈阳,良,54342
2025-11-29,12,-6,多云,西南风2级,58,沈阳,良,54342
2025-11-30,1,-11,阴~多云,北风2级,48,沈阳,优,54342
2025-11-01,22,6,雾~晴,西北风2级,61,石家庄,良,53698
2025-11-02,16,3,晴,东南风2级,42,石家庄,优,53698
2025-11-03,15,5,晴,南风1级,64,石家庄,良,53698
2025-11-04,16,5,雾~多云,东北风2级,103,石家庄,轻度,53698
2025-11-05,14,10,雾~阴,东北风1级,168,石家庄,中度,53698
2025-11-06,15,9,雾~小雨,东北风3级,233,石家庄,重度,53698
2025-11-07,10,8,中雨~阴,东北风2级,141,石家庄,轻度,53698
2025-11-08,14,5,雾~晴,西南风2级,69,石家庄,良,53698
2025-11-09,18,4,多云~晴,西南风1级,59,石家庄,良,53698
2025-11-10,16,5,雾~多云,西南风1级,74,石家庄,良,53698
2025-11-11,18,6,晴,东北风1级,96,石家庄,良,53698
2025-11-12,21,3,雾~多云,西北风1级,118,石家庄,轻度,53698
2025-11-13,18,5,晴,南风2级,61,石家庄,良,53698
2025-11-14,20,9,晴,西北风2级,63,石家庄,良,53698
2025-11-15,23,6,晴,西北风1级,73,石家庄,良,53698
2025-11-16,13,0,多云~晴,东北风3级,63,石家庄,良,53698
2025-11-17,7,0,多云~晴,西北风2级,38,石家庄,优,53698
2025-11-18,12,3,晴,西北风3级,40,石家庄,优,53698
2025-11-19,16,5,晴~多云,南风1级,43,石家庄,优,53698
2025-11-20,13,2,多云~晴,东南风1级,53,石家庄,良,53698
2025-11-21,17,5,晴~多云,西南风1级,53,石家庄,良,53698
2025-11-22,19,8,阴~多云,西南风1级,54,石家庄,良,53698
2025-11-23,19,9,晴~多云,西风2级,76,石家庄,良,53698
2025-11-24,12,0,扬沙~晴,西北风3级,100,石家庄,良,53698
2025-11-25,9,0,晴,南风2级,45,石家庄,优,53698
2025-11-26,15,1,多云,西北风1级,112,石家庄,轻度,53698
2025-11-27,11,-1,晴,西南风2级,54,石家庄,良,53698
2025-11-28,10,0,晴,东北风1级,84,石家庄,良,53698
2025-11-29,13,3,多云~晴,东南风1级,124,石家庄,轻度,53698
2025-11-30,16,0,晴,西北风3级,133,石家庄,轻度,53698
2025-11-01,20,6,多云~晴,西北风3级,67,天津,良,54527
2025-11-02,13,4,晴,东北风2级,20,天津,优,54527
2025-11-03,15,6,晴,西南风3级,40,天津,优,54527
2025-11-04,17,9,多云,东风1级,113,天津,轻度,54527
2025-11-05,18,9,多云,西南风2级,142,天津,轻度,54527
2025-11-06,14,10,多云~阴,东风3级,200,天津,中度,54527
2025-11-07,13,8,阴~小雨,东南风3级,122,天津,轻度,54527
2025-11-08,15,7,阴~多云,西风2级,81,天津,良,54527
2025-11-09,14,4,阴~晴,西北风3级,45,天津,优,54527
2025-11-10,16,6,浮尘~多云,西南风2级,83,天津,良,54527
2025-11-11,17,6,多云,东风1级,125,天津,轻度,54527
2025-11-12,16,7,多云~晴,西北风3级,166,天津,中度,54527
2025-11-13,16,6,晴,西北风2级,27,天津,优,54527
2025-11-14,15,6,晴,西南风2级,81,天津,良,54527
2025-11-15,19,7,多云,北风1级,124,天津,轻度,54527
2025-11-16,9,-1,晴~多云,西北风5级,47,天津,优,54527
2025-11-17,4,-1,多云,西北风5级,24,天津,优,54527
2025-11-18,9,1,多云~晴,西北风3级,47,天津,优,54527
2025-11-19,14,3,晴,西南风2级,64,天津,良,54527
2025-11-20,13,2,晴,北风2级,35,天津,优,54527
2025-11-21,15,4,阴~晴,西南风1级,71,天津,良,54527
2025-11-22,15,3,多云,西南风2级,104,天津,轻度,54527
2025-11-23,17,5,多云,西南风1级,118,天津,轻度,54527
2025-11-24,13,0,多云,西北风3级,70,天津,良,54527
2025-11-25,8,0,晴,西南风2级,32,天津,优,54527
2025-11-26,10,2,浮尘~多云,西南风1级,81,天津,良,54527
2025-11-27,7,1,晴~多云,西风2级,32,天津,优,54527
2025-11-28,10,2,晴~多云,东南风1级,96,天津,良,54527
2025-11-29,13,2,多云,西风1级,127,天津,轻度,54527
2025-11-30,11,0,多云~晴,西北风3级,114,天津,轻度,54527
2025-11-01,19,0,雾~晴,西北风2级,36,太原,优,53772
2025-11-02,16,0,晴,东北风1级,43,太原,优,53772
2025-11-03,16,2,雾~晴,东南风2级,87,太原,良,53772
2025-11-04,20,2,多云~雾,东南风1级,103,太原,轻度,53772
2025-11-05,15,6,多云~雾,东北风1级,113,太原,轻度,53772
2025-11-06,12,5,多云~小雨,东风3级,158,太原,中度,53772
2025-11-07,9,1,中雨~多云,东风1级,93,太原,良,53772
2025-11-08,13,0,雾~晴,西北风3级,68,太原,良,53772
2025-11-09,14,-3,多云,西北风2级,44,太原,优,53772
2025-11-10,9,0,阴~晴,南风1级,68,太原,良,53772
2025-11-11,15,1,晴,东南风1级,83,太原,良,53772
2025-11-12,16,-3,雾~晴,西北风2级,65,太原,良,53772
2025-11-13,13,-3,晴,西风1级,59,太原,良,53772
2025-11-14,13,-1,晴,西风2级,75,太原,良,53772
2025-11-15,16,-2,雾~晴,西南风1级,83,太原,良,53772
2025-11-16,9,-7,多云,西北风3级,47,太原,优,53772
2025-11-17,3,-7,多云~晴,西北风3级,25,太原,优,53772
2025-11-18,6,-5,晴,西北风2级,35,太原,优,53772
2025-11-19,8,-5,晴,南风1级,61,太原,良,53772
2025-11-20,10,-5,多云~晴,北风1级,70,太原,良,53772
2025-11-21,11,-8,浮尘~晴,东南风1级,64,太原,良,53772
2025-11-22,11,-4,雾~晴,南风2级,74,太原,良,53772
2025-11-23,15,-4,晴,西南风2级,87,太原,良,53772
2025-11-24,5,-7,浮尘~晴,西北风3级,115,太原,轻度,53772
2025-11-25,8,-5,晴,西南风1级,86,太原,良,53772
2025-11-26,8,-6,阴~晴,西风2级,173,太原,中度,53772
2025-11-27,7,-6,晴,西南风2级,115,太原,轻度,53772
2025-11-28,14,-4,多云~晴,西南风2级,123,太原,轻度,53772
2025-11-29,17,-4,多云~晴,西南风2级,98,太原,良,53772
2025-11-30,8,-7,晴,西北风2级,80,太原,良,53772
2025-11-01,18,7,阴~多云,东南风1级,73,西安,良,57036
2025-11-02,19,8,阴~多云,东北风2级,78,西安,良,57036
2025-11-03,18,8,多云,东北风3级,84,西安,良,57036
2025-11-04,19,11,多云~晴,东北风3级,104,西安,轻度,57036
2025-11-05,18,12,阴~多云,东北风4级,102,西安,轻度,57036
2025-11-06,15,11,阴~小雨,东北风4级,74,西安,良,57036
2025-11-07,14,9,阴~多云,西南风2级,58,西安,良,57036
2025-11-08,16,8,阴~多云,西南风2级,62,西安,良,57036
2025-11-09,18,8,阴~多云,东风2级,71,西安,良,57036
2025-11-10,12,5,阴~晴,东南风微风,97,西安,良,57036
2025-11-11,18,6,多云,东风1级,100,西安,良,57036
2025-11-12,18,4,阴~多云,西南风2级,106,西安,轻度,57036
2025-11-13,17,6,阴~多云,东北风2级,80,西安,良,57036
2025-11-14,12,6,多云,西南风1级,98,西安,良,57036
2025-11-15,19,9,阴~晴,东北风1级,103,西安,轻度,57036
2025-11-16,12,3,阴~小雨,东北风3级,88,西安,良,57036
2025-11-17,7,0,阴~多云,南风1级,37,西安,优,57036
2025-11-18,8,0,晴~多云,西风3级,37,西安,优,57036
2025-11-19,12,3,阴~多云,西南风1级,55,西安,良,57036
2025-11-20,16,2,晴,西南风2级,76,西安,良,57036
2025-11-21,16,4,阴~晴,西南风1级,86,西安,良,57036
2025-11-22,13,5,阴,西南风2级,101,西安,轻度,57036
2025-11-23,19,5,多云,西南风2级,68,西安,良,57036
2025-11-24,12,1,阴~晴,西北风3级,89,西安,良,57036
2025-11-25,13,1,阴~晴,西南风1级,81,西安,良,57036
2025-11-26,16,2,多云~晴,西风3级,165,西安,中度,57036
2025-11-27,19,2,晴,西南风2级,141,西安,轻度,57036
2025-11-28,21,3,晴,西南风2级,126,西安,轻度,57036
2025-11-29,20,7,晴,西南风1级,87,西安,良,57036
2025-11-30,18,1,晴,西北风2级,97,西安,良,57036
2025-11-01,17,6,晴~多云,东北风1级,64,兰州,良,52889
2025-11-02,18,5,阴~晴,东南风1级,64,兰州,良,52889
2025-11-03,15,4,阴~晴,东南风1级,52,兰州,良,52889
2025-11-04,14,5,阴~多云,东南风2级,58,兰州,良,52889
2025-11-05,13,7,多云~小雨,东北风2级,25,兰州,优,52889
2025-11-06,13,4,阴~小雨,东北风3级,19,兰州,优,52889
2025-11-07,9,1,阴~多云,东南风2级,80,兰州,良,52889
2025-11-08,11,3,多云,东北风3级,81,兰州,良,52889
2025-11-09,10,4,多云~小雨,东风1级,85,兰州,良,52889
2025-11-10,13,4,阴~多云,西南风1级,63,兰州,良,52889
2025-11-11,11,3,阴,东北风1级,63,兰州,良,52889
2025-11-12,9,1,多云~阴,东北风3级,65,兰州,良,52889
2025-11-13,12,0,晴,东北风1级,66,兰州,良,52889
2025-11-14,12,-1,多云~晴,南风1级,64,兰州,良,52889
2025-11-15,14,-5,晴,东北风2级,69,兰州,良,52889
2025-11-16,6,-5,晴~多云,东北风4级,65,兰州,良,52889
2025-11-17,0,-5,阴~多云,东北风4级,42,兰州,优,52889
2025-11-18,6,-6,晴,西风2级,53,兰州,良,52889
2025-11-19,7,-4,阴~晴,东南风1级,62,兰州,良,52889
2025-11-20,11,-5,晴,西南风1级,73,兰州,良,52889
2025-11-21,8,-5,多云,东南风1级,78,兰州,良,52889
2025-11-22,5,-4,阴~多云,东南风1级,84,兰州,良,52889
2025-11-23,10,-4,晴~小雪,北风1级,135,兰州,轻度,52889
2025-11-24,5,-7,多云~晴,南风1级,67,兰州,良,52889
2025-11-25,8,-5,晴,南风1级,78,兰州,良,52889
2025-11-26,6,-5,多云~浮尘,东南风2级,108,兰州,轻度,52889
2025-11-27,13,-3,晴,西风2级,133,兰州,轻度,52889
2025-11-28,13,-4,晴,东南风1级,68,兰州,良,52889
2025-11-29,11,-5,晴,西北风1级,72,兰州,良,52889
2025-11-30,8,-5,晴,东北风1级,80,兰州,良,52889
2025-11-01,17,0,雾~晴,东风1级,55,银川,良,53614
2025-11-02,16,1,雾~晴,东南风1级,62,银川,良,53614
2025-11-03,17,2,多云~晴,东风1级,77,银川,良,53614
2025-11-04,18,4,多云~晴,东北风1级,80,银川,良,53614
2025-11-05,13,7,多云~小雨,东北风3级,63,银川,良,53614
2025-11-06,11,6,小雨,东北风2级,58,银川,良,53614
2025-11-07,13,0,阴~晴,西北风3级,57,银川,良,53614
2025-11-08,12,-3,晴,西北风3级,79,银川,良,53614
2025-11-09,12,0,多云,东南风1级,89,银川,良,53614
2025-11-10,13,0,浮尘~多云,东南风1级,79,银川,良,53614
2025-11-11,12,1,雾~多云,东南风1级,68,银川,良,53614
2025-11-12,11,-2,阴~晴,东南风1级,64,银川,良,53614
2025-11-13,11,-2,阴~晴,南风1级,63,银川,良,53614
2025-11-14,14,-1,晴,西风3级,58,银川,良,53614
2025-11-15,13,-3,多云~晴,西北风2级,93,银川,良,53614
2025-11-16,0,-8,晴~多云,东南风2级,59,银川,良,53614
2025-11-17,-1,-11,晴,东南风2级,25,银川,优,53614
2025-11-18,2,-8,晴,西南风1级,43,银川,优,53614
2025-11-19,5,-6,多云~晴,东北风1级,57,银川,良,53614
2025-11-20,6,-5,多云~晴,东北风1级,75,银川,良,53614
2025-11-21,8,-5,多云~晴,东南风1级,78,银川,良,53614
2025-11-22,10,-1,阴~晴,西南风1级,71,银川,良,53614
2025-11-23,13,-4,晴~多云,西南风2级,94,银川,良,53614
2025-11-24,3,-5,晴,西南风1级,94,银川,良,53614
2025-11-25,13,-1,晴,西南风1级,64,银川,良,53614
2025-11-26,3,-3,扬沙~晴,西北风2级,170,银川,中度,53614
2025-11-27,12,-1,浮尘~晴,西南风1级,78,银川,良,53614
2025-11-28,17,0,浮尘~晴,西南风1级,88,银川,良,53614
2025-11-29,13,-3,浮尘~晴,东北风1级,100,银川,良,53614
2025-11-30,6,-6,晴,东北风2级,65,银川,良,53614
2025-11-01,14,-1,晴,东南风1级,66,西宁,良,52866
2025-11-02,11,0,晴,南风1级,54,西宁,良,52866
2025-11-03,13,0,多云~晴,东南风1级,58,西宁,良,52866
2025-11-04,13,0,晴,东南风1级,71,西宁,良,52866
2025-11-05,11,3,多云~晴,东南风1级,69,西宁,良,52866
2025-11-06,8,0,阴~中雪,东南风1级,34,西宁,优,52866
2025-11-07,8,-2,晴,东南风2级,50,西宁,优,52866
2025-11-08,12,-3,晴,东南风2级,86,西宁,良,52866
2025-11-09,5,-1,多云~中雪,东南风1级,86,西宁,良,52866
2025-11-10,10,0,雾~多云,东南风1级,57,西宁,良,52866
2025-11-11,10,0,阴~多云,东南风1级,65,西宁,良,52866
2025-11-12,6,-2,阴~晴,东南风2级,61,西宁,良,52866
2025-11-13,10,-3,多云~晴,东南风1级,65,西宁,良,52866
2025-11-14,9,-3,晴,东南风1级,58,西宁,良,52866
2025-11-15,11,-5,晴,西风3级,68,西宁,良,52866
2025-11-16,6,-9,多云~晴,东南风2级,71,西宁,良,52866
2025-11-17,-1,-11,多云,东南风2级,52,西宁,良,52866
2025-11-18,0,-7,晴,东南风1级,53,西宁,良,52866
2025-11-19,4,-5,多云~晴,东南风1级,69,西宁,良,52866
2025-11-20,5,-6,晴,西北风1级,54,西宁,良,52866
2025-11-21,5,-5,多云~晴,东南风1级,73,西宁,良,52866
2025-11-22,3,-7,阴~晴,东南风1级,72,西宁,良,52866
2025-11-23,6,-11,晴~小雪,西南风1级,70,西宁,良,52866
2025-11-24,6,-10,晴,东北风2级,62,西宁,良,52866
2025-11-25,9,-8,晴~多云,北风1级,58,西宁,良,52866
2025-11-26,6,-7,晴,西风2级,66,西宁,良,52866
2025-11-27,11,-6,晴,东北风2级,41,西宁,优,52866
2025-11-28,12,-7,晴,北风1级,51,西宁,良,52866
2025-11-29,10,-7,晴,东南风1级,52,西宁,良,52866
2025-11-30,6,-8,晴,西北风1级,60,西宁,良,52866
2025-11-01,11,3,晴~多云,西北风1级,83,乌鲁木齐,良,51463
2025-11-02,11,3,阴~晴,东北风2级,69,乌鲁木齐,良,51463
2025-11-03,11,4,晴,西北风1级,73,乌鲁木齐,良,51463
2025-11-04,10,3,多云~小雨,西北风2级,90,乌鲁木齐,良,51463
2025-11-05,3,-1,雨夹雪~暴雪,西北风3级,35,乌鲁木齐,优,51463
2025-11-06,0,-7,小雪~多云,西北风3级,11,乌鲁木齐,优,51463
2025-11-07,2,-6,阴~晴,东风1级,17,乌鲁木齐,优,51463
2025-11-08,3,-5,多云~晴,西北风1级,41,乌鲁木齐,优,51463
2025-11-09,1,-4,多云~晴,东风1级,93,乌鲁木齐,良,51463
2025-11-10,5,-2,多云,西北风1级,84,乌鲁木齐,良,51463
2025-11-11,6,-2,晴,东南风1级,52,乌鲁木齐,良,51463
2025-11-12,6,-2,多云,东北风1级,46,乌鲁木齐,优,51463
2025-11-13,13,0,多云,东风1级,64,乌鲁木齐,良,51463
2025-11-14,3,-5,多云~晴,东北风2级,59,乌鲁木齐,良,51463
2025-11-15,3,-5,多云~晴,东北风2级,49,乌鲁木齐,优,51463
2025-11-16,1,-3,晴,东北风1级,56,乌鲁木齐,良,51463
2025-11-17,3,-4,多云~晴,西北风2级,61,乌鲁木齐,良,51463
2025-11-18,1,-4,晴,东北风2级,94,乌鲁木齐,良,51463
2025-11-19,2,-5,阴~晴,西北风1级,107,乌鲁木齐,轻度,51463
2025-11-20,2,-1,多云~晴,东北风1级,114,乌鲁木齐,轻度,51463
2025-11-21,11,1,多云~晴,西风1级,102,乌鲁木齐,轻度,51463
2025-11-22,8,-5,阴~大雪,西北风1级,55,乌鲁木齐,良,51463
2025-11-23,5,-8,多云~晴,西南风1级,40,乌鲁木齐,优,51463
2025-11-24,2,-4,阴~多云,东风1级,62,乌鲁木齐,良,51463
2025-11-25,1,-4,多云,南风1级,45,乌鲁木齐,优,51463
2025-11-26,8,-6,多云~雾,东南风2级,38,乌鲁木齐,优,51463
2025-11-27,0,-3,多云,东风1级,72,乌鲁木齐,良,51463
2025-11-28,5,-4,多云~晴,西北风1级,69,乌鲁木齐,良,51463
2025-11-29,-3,-8,晴,西北风1级,54,乌鲁木齐,良,51463
2025-11-30,-2,-6,多云,西北风1级,54,乌鲁木齐,良,51463
2025-11-01,9,0,小雨~雨夹雪,东北风1级,23,拉萨,优,55591
2025-11-02,14,0,阴~多云,东北风1级,27,拉萨,优,55591
2025-11-03,14,0,晴,西北风1级,24,拉萨,优,55591
2025-11-04,14,1,晴~多云,西南风1级,27,拉萨,优,55591
2025-11-05,15,0,晴,南风2级,33,拉萨,优,55591
2025-11-06,14,0,晴,南风2级,23,拉萨,优,55591
2025-11-07,15,0,晴,南风2级,25,拉萨,优,55591
2025-11-08,14,0,晴,南风2级,23,拉萨,优,55591
2025-11-09,15,0,晴,南风2级,24,拉萨,优,55591
2025-11-10,15,0,晴,西南风2级,26,拉萨,优,55591
2025-11-11,16,-1,晴,西南风2级,37,拉萨,优,55591
2025-11-12,16,-1,晴,南风1级,29,拉萨,优,55591
2025-11-13,17,-1,晴,西南风2级,29,拉萨,优,55591
2025-11-14,16,-2,晴,西南风2级,31,拉萨,优,55591
2025-11-15,13,-1,晴,东南风1级,30,拉萨,优,55591
2025-11-16,12,-2,晴,西风1级,25,拉萨,优,55591
2025-11-17,10,-3,晴,东北风1级,27,拉萨,优,55591
2025-11-18,11,-2,晴~多云,南风1级,27,拉萨,优,55591
2025-11-19,12,0,晴~多云,东南风1级,29,拉萨,优,55591
2025-11-20,12,-1,晴,东风1级,27,拉萨,优,55591
2025-11-21,12,-2,晴,西南风2级,29,拉萨,优,55591
2025-11-22,13,-2,晴,西南风2级,29,拉萨,优,55591
2025-11-23,9,-5,晴,东北风2级,28,拉萨,优,55591
2025-11-24,7,-3,晴,东风2级,31,拉萨,优,55591
2025-11-25,9,-3,晴,东风2级,28,拉萨,优,55591
2025-11-26,8,-4,晴,东北风2级,30,拉萨,优,55591
2025-11-27,8,-2,晴,东风2级,26,拉萨,优,55591
2025-11-28,11,-4,晴,东南风1级,35,拉萨,优,55591
2025-11-29,11,-3,晴,东南风1级,29,拉萨,优,55591
2025-11-30,11,-3,晴,东南风1级,29,拉萨,优,55591
2025-11-01,17,12,阴~小雨,西南风2级,39,成都,优,56294
2025-11-02,18,12,阴~小雨,东南风1级,42,成都,优,56294
2025-11-03,15,11,小雨~多云,西南风1级,47,成都,优,56294
2025-11-04,17,14,阴~小雨,东南风1级,40,成都,优,56294
2025-11-05,16,14,阴~小雨,东北风1级,60,成都,良,56294
2025-11-06,16,14,阴~小雨,东北风1级,46,成都,优,56294
2025-11-07,19,14,小雨~阴,东北风1级,29,成都,优,56294
2025-11-08,20,14,阴,南风1级,52,成都,良,56294
2025-11-09,19,13,阴,东北风1级,61,成都,良,56294
2025-11-10,14,11,阴,东北风2级,25,成都,优,56294
2025-11-11,18,13,阴~小雨,东南风1级,45,成都,优,56294
2025-11-12,16,12,小雨~多云,西南风1级,61,成都,良,56294
2025-11-13,18,13,阴~小雨,西南风1级,49,成都,优,56294
2025-11-14,16,12,阴,北风2级,62,成都,良,56294
2025-11-15,21,11,阴~多云,东南风2级,51,成都,良,56294
2025-11-16,16,10,阴~小雨,东北风1级,58,成都,良,56294
